연도,품목,지역,구분,물동량_톤
2023,석탄광물,충남,합계,9555918
2023,석탄광물,전북,반입,90326
2023,석탄광물,전북,반출,0
2023,석탄광물,전북,합계,90326
2023,석탄광물,전남,반입,128759
2023,석탄광물,전남,반출,0
2023,석탄광물,전남,합계,128759
2023,석탄광물,경북,반입,54591
2023,석탄광물,경북,반출,778230
2023,석탄광물,경북,합계,832821
2023,석탄광물,경남,반입,64263
2023,석탄광물,경남,반출,0
2023,석탄광물,경남,합계,64263
2023,석탄광물,제주,반입,0
2023,석탄광물,제주,반출,0
2023,석탄광물,제주,합계,0
2023,석회석광물,서울,반입,21128
2023,석회석광물,서울,반출,0
2023,석회석광물,서울,합계,21128
2023,석회석광물,부산,반입,24398
2023,석회석광물,부산,반출,0
2023,석회석광물,부산,합계,24398
2023,석회석광물,대구,반입,13624
2023,석회석광물,대구,반출,0
2023,석회석광물,대구,합계,13624
2023,석회석광물,인천,반입,27713
2023,석회석광물,인천,반출,134843
2023,석회석광물,인천,합계,162556
2023,석회석광물,광주,반입,4515
2023,석회석광물,광주,반출,0
2023,석회석광물,광주,합계,4515
2023,석회석광물,세종,반입,9919
2023,석회석광물,세종,반출,0
2023,석회석광물,세종,합계,9919
2023,석회석광물,대전,반입,7446
2023,석회석광물,대전,반출,0
2023,석회석광물,대전,합계,7446
2023,석회석광물,울산,반입,19060
2023,석회석광물,울산,반출,61399
2023,석회석광물,울산,합계,80459
2023,석회석광물,경기,반입,259560
2023,석회석광물,경기,반출,899847
2023,석회석광물,경기,합계,1159407
2023,석회석광물,강원,반입,29500
2023,석회석광물,강원,반출,1776643
2023,석회석광물,강원,합계,1806143
2023,석회석광물,충북,반입,518277
2023,석회석광물,충북,반출,287123
2023,석회석광물,충북,합계,805400
2023,석회석광물,충남,반입,951160
2023,석회석광물,충남,반출,497331
2023,석회석광물,충남,합계,1448491
2023,석회석광물,전북,반입,100206
2023,석회석광물,전북,반출,0
2023,석회석광물,전북,합계,100206
2023,석회석광물,전남,반입,49353
2023,석회석광물,전남,반출,135988
2023,석회석광물,전남,합계,185341
2023,석회석광물,경북,반입,1648827
2023,석회석광물,경북,반출,1482
2023,석회석광물,경북,합계,1650309
2023,석회석광물,경남,반입,110574
2023,석회석광물,경남,반출,604
2023,석회석광물,경남,합계,111178
2023,석회석광물,제주,반입,0
2023,석회석광물,제주,반출,0
2023,석회석광물,제주,합계,0
2023,비금속광물,서울,반입,4635699
2023,비금속광물,서울,반출,311792
2023,비금속광물,서울,합계,4947491
2023,비금속광물,부산,반입,4707046
2023,비금속광물,부산,반출,3514261
2023,비금속광물,부산,합계,8221307
2023,비금속광물,대구,반입,4674789
2023,비금속광물,대구,반출,959337
2023,비금속광물,대구,합계,5634126
2023,비금속광물,인천,반입,7169941
2023,비금속광물,인천,반출,7675979
2023,비금속광물,인천,합계,14845920
2023,비금속광물,광주,반입,1611337
2023,비금속광물,광주,반출,99267
2023,비금속광물,광주,합계,1710604
2023,비금속광물,세종,반입,3098172
2023,비금속광물,세종,반출,3339432
2023,비금속광물,세종,합계,6437604
2023,비금속광물,대전,반입,2636932
2023,비금속광물,대전,반출,5936
2023,비금속광물,대전,합계,2642868
2023,비금속광물,울산,반입,4457175
2023,비금속광물,울산,반출,4087918
2023,비금속광물,울산,합계,8545093
2023,비금속광물,경기,반입,20076935
2023,비금속광물,경기,반출,37886404
2023,비금속광물,경기,합계,57963339
2023,비금속광물,강원,반입,14728090
2023,비금속광물,강원,반출,18186419
2023,비금속광물,강원,합계,32914509
2023,비금속광물,충북,반입,15948667
2023,비금속광물,충북,반출,15182958
2023,비금속광물,충북,합계,31131625
2023,비금속광물,충남,반입,14248369
2023,비금속광물,충남,반출,15707257
2023,비금속광물,충남,합계,29955626
2023,비금속광물,전북,반입,10407612
2023,비금속광물,전북,반출,10061562
2023,비금속광물,전북,합계,20469174
2023,비금속광물,전남,반입,12924321
2023,비금속광물,전남,반출,9498763
2023,비금속광물,전남,합계,22423084
2023,비금속광물,경북,반입,16679547
2023,비금속광물,경북,반출,8833150
2023,비금속광물,경북,합계,25512697
2023,비금속광물,경남,반입,9412818
2023,비금속광물,경남,반출,12067015
2023,비금속광물,경남,합계,21479833
2023,비금속광물,제주,반입,0
2023,비금속광물,제주,반출,0
2023,비금속광물,제주,합계,0
2023,음식료품,서울,반입,3944311
2023,음식료품,서울,반출,468050
2023,음식료품,서울,합계,4412361
2023,음식료품,부산,반입,1639740
2023,음식료품,부산,반출,291168
2023,음식료품,부산,합계,1930908
2023,음식료품,대구,반입,1000688
2023,음식료품,대구,반출,276074
2023,음식료품,대구,합계,1276762
2023,음식료품,인천,반입,956186
2023,음식료품,인천,반출,3308163
2023,음식료품,인천,합계,4264349
2023,음식료품,광주,반입,551394
2023,음식료품,광주,반출,315194
2023,음식료품,광주,합계,866588
2023,음식료품,세종,반입,237336
2023,음식료품,세종,반출,328526
2023,음식료품,세종,합계,565862
2023,음식료품,대전,반입,750472
2023,음식료품,대전,반출,238429
2023,음식료품,대전,합계,988901
2023,음식료품,울산,반입,674558
2023,음식료품,울산,반출,153623
2023,음식료품,울산,합계,828181
2023,음식료품,경기,반입,6131060
2023,음식료품,경기,반출,4465376
2023,음식료품,경기,합계,10596436
2023,음식료품,강원,반입,874831
2023,음식료품,강원,반출,4642594
2023,음식료품,강원,합계,5517425
2023,음식료품,충북,반입,2735651
2023,음식료품,충북,반출,2348303
2023,음식료품,충북,합계,5083954
2023,음식료품,충남,반입,2633031
2023,음식료품,충남,반출,5252036
2023,음식료품,충남,합계,7885067
2023,음식료품,전북,반입,2243445
2023,음식료품,전북,반출,1882338
2023,음식료품,전북,합계,4125783
2023,음식료품,전남,반입,1257840
2023,음식료품,전남,반출,2450368
2023,음식료품,전남,합계,3708208
2023,음식료품,경북,반입,1605899
2023,음식료품,경북,반출,2816840
2023,음식료품,경북,합계,4422739
2023,음식료품,경남,반입,2630650
2023,음식료품,경남,반출,630010
2023,음식료품,경남,합계,3260660
2023,음식료품,제주,반입,0
2023,음식료품,제주,반출,0
2023,음식료품,제주,합계,0
2023,담배제품,서울,반입,11362
2023,담배제품,서울,반출,0
2023,담배제품,서울,합계,11362
2023,담배제품,부산,반입,3650
2023,담배제품,부산,반출,1
2023,담배제품,부산,합계,3651
2023,담배제품,대구,반입,2619
2023,담배제품,대구,반출,0
2023,담배제품,대구,합계,2619
2023,담배제품,인천,반입,2963
2023,담배제품,인천,반출,0
2023,담배제품,인천,합계,2963
2023,담배제품,광주,반입,1722
2023,담배제품,광주,반출,0
2023,담배제품,광주,합계,1722
2023,담배제품,세종,반입,173
2023,담배제품,세종,반출,0
2023,담배제품,세종,합계,173
2023,담배제품,대전,반입,8407
2023,담배제품,대전,반출,0
2023,담배제품,대전,합계,8407
2023,담배제품,울산,반입,1357
2023,담배제품,울산,반출,0
2023,담배제품,울산,합계,1357
2023,담배제품,경기,반입,12653
2023,담배제품,경기,반출,0
2023,담배제품,경기,합계,12653
2023,담배제품,강원,반입,1602
2023,담배제품,강원,반출,0
2023,담배제품,강원,합계,1602
2023,담배제품,충북,반입,1557
2023,담배제품,충북,반출,0
2023,담배제품,충북,합계,1557
2023,담배제품,충남,반입,1906
2023,담배제품,충남,반출,0
2023,담배제품,충남,합계,1906
2023,담배제품,전북,반입,1815
2023,담배제품,전북,반출,0
2023,담배제품,전북,합계,1815
2023,담배제품,전남,반입,1792
2023,담배제품,전남,반출,0
2023,담배제품,전남,합계,1792
2023,담배제품,경북,반입,0
2023,담배제품,경북,반출,59551
2023,담배제품,경북,합계,59551
2023,담배제품,경남,반입,5974
2023,담배제품,경남,반출,0
2023,담배제품,경남,합계,5974
2023,담배제품,제주,반입,0
2023,담배제품,제주,반출,0
2023,담배제품,제주,합계,0
2023,섬유제품; 의복제외,서울,반입,1695474
2023,섬유제품; 의복제외,서울,반출,52901
2023,섬유제품; 의복제외,서울,합계,1748375
2023,섬유제품; 의복제외,부산,반입,151182
2023,섬유제품; 의복제외,부산,반출,104863
2023,섬유제품; 의복제외,부산,합계,256045
2023,섬유제품; 의복제외,대구,반입,78915
2023,섬유제품; 의복제외,대구,반출,621644
2023,섬유제품; 의복제외,대구,합계,700559
2023,섬유제품; 의복제외,인천,반입,108451
2023,섬유제품; 의복제외,인천,반출,22250
2023,섬유제품; 의복제외,인천,합계,130701
2023,섬유제품; 의복제외,광주,반입,52411
2023,섬유제품; 의복제외,광주,반출,24039
2023,섬유제품; 의복제외,광주,합계,76450
2023,섬유제품; 의복제외,세종,반입,7526
2023,섬유제품; 의복제외,세종,반출,1805
2023,섬유제품; 의복제외,세종,합계,9331
2023,섬유제품; 의복제외,대전,반입,49253
2023,섬유제품; 의복제외,대전,반출,42710
2023,섬유제품; 의복제외,대전,합계,91963
2023,섬유제품; 의복제외,울산,반입,57804
2023,섬유제품; 의복제외,울산,반출,95804
2023,섬유제품; 의복제외,울산,합계,153608
2023,섬유제품; 의복제외,경기,반입,428919
2023,섬유제품; 의복제외,경기,반출,1036166
2023,섬유제품; 의복제외,경기,합계,1465085
2023,섬유제품; 의복제외,강원,반입,40997
2023,섬유제품; 의복제외,강원,반출,11456
2023,섬유제품; 의복제외,강원,합계,52453
2023,섬유제품; 의복제외,충북,반입,76758
2023,섬유제품; 의복제외,충북,반출,113014
2023,섬유제품; 의복제외,충북,합계,189772
2023,섬유제품; 의복제외,충남,반입,104979
2023,섬유제품; 의복제외,충남,반출,190970
2023,섬유제품; 의복제외,충남,합계,295949
2023,섬유제품; 의복제외,전북,반입,77868
2023,섬유제품; 의복제외,전북,반출,53956
2023,섬유제품; 의복제외,전북,합계,131824
2023,섬유제품; 의복제외,전남,반입,64723
2023,섬유제품; 의복제외,전남,반출,72378
2023,섬유제품; 의복제외,전남,합계,137101
2023,섬유제품; 의복제외,경북,반입,149338
2023,섬유제품; 의복제외,경북,반출,731081
2023,섬유제품; 의복제외,경북,합계,880419
2023,섬유제품; 의복제외,경남,반입,169277
2023,섬유제품; 의복제외,경남,반출,138838
2023,섬유제품; 의복제외,경남,합계,308115
2023,섬유제품; 의복제외,제주,반입,0
2023,섬유제품; 의복제외,제주,반출,0
2023,섬유제품; 의복제외,제주,합계,0
2023,"의복, 의복 액세서리 및 모피제품",서울,반입,140186
2023,"의복, 의복 액세서리 및 모피제품",서울,반출,313874
2023,"의복, 의복 액세서리 및 모피제품",서울,합계,454060
2023,"의복, 의복 액세서리 및 모피제품",부산,반입,28366
2023,"의복, 의복 액세서리 및 모피제품",부산,반출,83993
2023,"의복, 의복 액세서리 및 모피제품",부산,합계,112359
2023,"의복, 의복 액세서리 및 모피제품",대구,반입,46292
2023,"의복, 의복 액세서리 및 모피제품",대구,반출,31892
2023,"의복, 의복 액세서리 및 모피제품",대구,합계,78184
2023,"의복, 의복 액세서리 및 모피제품",인천,반입,41786
2023,"의복, 의복 액세서리 및 모피제품",인천,반출,7518
2023,"의복, 의복 액세서리 및 모피제품",인천,합계,49304
2023,"의복, 의복 액세서리 및 모피제품",광주,반입,16708
2023,"의복, 의복 액세서리 및 모피제품",광주,반출,5563
2023,"의복, 의복 액세서리 및 모피제품",광주,합계,22271
2023,"의복, 의복 액세서리 및 모피제품",세종,반입,2332
2023,"의복, 의복 액세서리 및 모피제품",세종,반출,0
2023,"의복, 의복 액세서리 및 모피제품",세종,합계,2332
2023,"의복, 의복 액세서리 및 모피제품",대전,반입,16838
2023,"의복, 의복 액세서리 및 모피제품",대전,반출,5896
2023,"의복, 의복 액세서리 및 모피제품",대전,합계,22734
2023,"의복, 의복 액세서리 및 모피제품",울산,반입,24730
2023,"의복, 의복 액세서리 및 모피제품",울산,반출,1544
2023,"의복, 의복 액세서리 및 모피제품",울산,합계,26274
2023,"의복, 의복 액세서리 및 모피제품",경기,반입,217908
2023,"의복, 의복 액세서리 및 모피제품",경기,반출,94515
2023,"의복, 의복 액세서리 및 모피제품",경기,합계,312423
2023,"의복, 의복 액세서리 및 모피제품",강원,반입,12725
2023,"의복, 의복 액세서리 및 모피제품",강원,반출,16963
2023,"의복, 의복 액세서리 및 모피제품",강원,합계,29688
2023,"의복, 의복 액세서리 및 모피제품",충북,반입,26042
2023,"의복, 의복 액세서리 및 모피제품",충북,반출,4371
2023,"의복, 의복 액세서리 및 모피제품",충북,합계,30413
2023,"의복, 의복 액세서리 및 모피제품",충남,반입,25714
2023,"의복, 의복 액세서리 및 모피제품",충남,반출,131056
2023,"의복, 의복 액세서리 및 모피제품",충남,합계,156770
2023,"의복, 의복 액세서리 및 모피제품",전북,반입,21519
2023,"의복, 의복 액세서리 및 모피제품",전북,반출,35695
2023,"의복, 의복 액세서리 및 모피제품",전북,합계,57214
2023,"의복, 의복 액세서리 및 모피제품",전남,반입,21531
2023,"의복, 의복 액세서리 및 모피제품",전남,반출,5472
2023,"의복, 의복 액세서리 및 모피제품",전남,합계,27003
2023,"의복, 의복 액세서리 및 모피제품",경북,반입,76534
2023,"의복, 의복 액세서리 및 모피제품",경북,반출,9968
2023,"의복, 의복 액세서리 및 모피제품",경북,합계,86502
2023,"의복, 의복 액세서리 및 모피제품",경남,반입,50981
2023,"의복, 의복 액세서리 및 모피제품",경남,반출,21872
2023,"의복, 의복 액세서리 및 모피제품",경남,합계,72853
2023,"의복, 의복 액세서리 및 모피제품",제주,반입,0
2023,"의복, 의복 액세서리 및 모피제품",제주,반출,0
2023,"의복, 의복 액세서리 및 모피제품",제주,합계,0
2023,"가죽, 가방 및 신발제품",서울,반입,79940
2023,"가죽, 가방 및 신발제품",서울,반출,20816
2023,"가죽, 가방 및 신발제품",서울,합계,100756
2023,"가죽, 가방 및 신발제품",부산,반입,19909
2023,"가죽, 가방 및 신발제품",부산,반출,36529
2023,"가죽, 가방 및 신발제품",부산,합계,56438
2023,"가죽, 가방 및 신발제품",대구,반입,3846
2023,"가죽, 가방 및 신발제품",대구,반출,4636
2023,"가죽, 가방 및 신발제품",대구,합계,8482
2023,"가죽, 가방 및 신발제품",인천,반입,10672
2023,"가죽, 가방 및 신발제품",인천,반출,4509
2023,"가죽, 가방 및 신발제품",인천,합계,15181
2023,"가죽, 가방 및 신발제품",광주,반입,2059
2023,"가죽, 가방 및 신발제품",광주,반출,15180
2023,"가죽, 가방 및 신발제품",광주,합계,17239
2023,"가죽, 가방 및 신발제품",세종,반입,212
2023,"가죽, 가방 및 신발제품",세종,반출,5955
2023,"가죽, 가방 및 신발제품",세종,합계,6167
2023,"가죽, 가방 및 신발제품",대전,반입,2191
2023,"가죽, 가방 및 신발제품",대전,반출,3149
2023,"가죽, 가방 및 신발제품",대전,합계,5340
2023,"가죽, 가방 및 신발제품",울산,반입,2668
2023,"가죽, 가방 및 신발제품",울산,반출,12483
2023,"가죽, 가방 및 신발제품",울산,합계,15151
2023,"가죽, 가방 및 신발제품",경기,반입,46692
2023,"가죽, 가방 및 신발제품",경기,반출,68501
2023,"가죽, 가방 및 신발제품",경기,합계,115193
2023,"가죽, 가방 및 신발제품",강원,반입,1924
2023,"가죽, 가방 및 신발제품",강원,반출,178
2023,"가죽, 가방 및 신발제품",강원,합계,2102
2023,"가죽, 가방 및 신발제품",충북,반입,5140
2023,"가죽, 가방 및 신발제품",충북,반출,11725
2023,"가죽, 가방 및 신발제품",충북,합계,16865
2023,"가죽, 가방 및 신발제품",충남,반입,4789
2023,"가죽, 가방 및 신발제품",충남,반출,3241
2023,"가죽, 가방 및 신발제품",충남,합계,8030
2023,"가죽, 가방 및 신발제품",전북,반입,2500
2023,"가죽, 가방 및 신발제품",전북,반출,0
2023,"가죽, 가방 및 신발제품",전북,합계,2500
2023,"가죽, 가방 및 신발제품",전남,반입,17607
2023,"가죽, 가방 및 신발제품",전남,반출,0
2023,"가죽, 가방 및 신발제품",전남,합계,17607
2023,"가죽, 가방 및 신발제품",경북,반입,5551
2023,"가죽, 가방 및 신발제품",경북,반출,2021
2023,"가죽, 가방 및 신발제품",경북,합계,7572
2023,"가죽, 가방 및 신발제품",경남,반입,8260
2023,"가죽, 가방 및 신발제품",경남,반출,25037
2023,"가죽, 가방 및 신발제품",경남,합계,33297
2023,"가죽, 가방 및 신발제품",제주,반입,0
2023,"가죽, 가방 및 신발제품",제주,반출,0
2023,"가죽, 가방 및 신발제품",제주,합계,0
2023,목재 및 나무제품(가구제외),서울,반입,379038
2023,목재 및 나무제품(가구제외),서울,반출,3131
2023,목재 및 나무제품(가구제외),서울,합계,382169
2023,목재 및 나무제품(가구제외),부산,반입,436589
2023,목재 및 나무제품(가구제외),부산,반출,43112
2023,목재 및 나무제품(가구제외),부산,합계,479701
2023,목재 및 나무제품(가구제외),대구,반입,195178
2023,목재 및 나무제품(가구제외),대구,반출,53373
2023,목재 및 나무제품(가구제외),대구,합계,248551
2023,목재 및 나무제품(가구제외),인천,반입,357464
2023,목재 및 나무제품(가구제외),인천,반출,1209507
2023,목재 및 나무제품(가구제외),인천,합계,1566971
2023,목재 및 나무제품(가구제외),광주,반입,129232
2023,목재 및 나무제품(가구제외),광주,반출,37716
2023,목재 및 나무제품(가구제외),광주,합계,166948
2023,목재 및 나무제품(가구제외),세종,반입,25704
2023,목재 및 나무제품(가구제외),세종,반출,24625
2023,목재 및 나무제품(가구제외),세종,합계,50329
2023,목재 및 나무제품(가구제외),대전,반입,76712
2023,목재 및 나무제품(가구제외),대전,반출,13697
2023,목재 및 나무제품(가구제외),대전,합계,90409
2023,목재 및 나무제품(가구제외),울산,반입,302782
2023,목재 및 나무제품(가구제외),울산,반출,65693
2023,목재 및 나무제품(가구제외),울산,합계,368475
2023,목재 및 나무제품(가구제외),경기,반입,1762350
2023,목재 및 나무제품(가구제외),경기,반출,728554
2023,목재 및 나무제품(가구제외),경기,합계,2490904
2023,목재 및 나무제품(가구제외),강원,반입,58067
2023,목재 및 나무제품(가구제외),강원,반출,1762527
2023,목재 및 나무제품(가구제외),강원,합계,1820594
2023,목재 및 나무제품(가구제외),충북,반입,379820
2023,목재 및 나무제품(가구제외),충북,반출,112298
2023,목재 및 나무제품(가구제외),충북,합계,492118
2023,목재 및 나무제품(가구제외),충남,반입,399416
2023,목재 및 나무제품(가구제외),충남,반출,422155
2023,목재 및 나무제품(가구제외),충남,합계,821571
2023,목재 및 나무제품(가구제외),전북,반입,157479
2023,목재 및 나무제품(가구제외),전북,반출,940953
2023,목재 및 나무제품(가구제외),전북,합계,1098432
2023,목재 및 나무제품(가구제외),전남,반입,280205
2023,목재 및 나무제품(가구제외),전남,반출,58498
2023,목재 및 나무제품(가구제외),전남,합계,338703
2023,목재 및 나무제품(가구제외),경북,반입,552090
2023,목재 및 나무제품(가구제외),경북,반출,250147
2023,목재 및 나무제품(가구제외),경북,합계,802237
2023,목재 및 나무제품(가구제외),경남,반입,593400
2023,목재 및 나무제품(가구제외),경남,반출,359540
2023,목재 및 나무제품(가구제외),경남,합계,952940
2023,목재 및 나무제품(가구제외),제주,반입,0
2023,목재 및 나무제품(가구제외),제주,반출,0
2023,목재 및 나무제품(가구제외),제주,합계,0
2023,"펄프, 종이 및 종이제품",서울,반입,5216807
2023,"펄프, 종이 및 종이제품",서울,반출,20075
2023,"펄프, 종이 및 종이제품",서울,합계,5236882
2023,"펄프, 종이 및 종이제품",부산,반입,1231916
2023,"펄프, 종이 및 종이제품",부산,반출,38010
2023,"펄프, 종이 및 종이제품",부산,합계,1269926
2023,"펄프, 종이 및 종이제품",대구,반입,1451922
2023,"펄프, 종이 및 종이제품",대구,반출,171005
2023,"펄프, 종이 및 종이제품",대구,합계,1622927
2023,"펄프, 종이 및 종이제품",인천,반입,1538266
2023,"펄프, 종이 및 종이제품",인천,반출,110772
2023,"펄프, 종이 및 종이제품",인천,합계,1649038
2023,"펄프, 종이 및 종이제품",광주,반입,617957
2023,"펄프, 종이 및 종이제품",광주,반출,40853
2023,"펄프, 종이 및 종이제품",광주,합계,658810
2023,"펄프, 종이 및 종이제품",세종,반입,580908
2023,"펄프, 종이 및 종이제품",세종,반출,106654
2023,"펄프, 종이 및 종이제품",세종,합계,687562
2023,"펄프, 종이 및 종이제품",대전,반입,1661436
2023,"펄프, 종이 및 종이제품",대전,반출,20903
2023,"펄프, 종이 및 종이제품",대전,합계,1682339
2023,"펄프, 종이 및 종이제품",울산,반입,1606768
2023,"펄프, 종이 및 종이제품",울산,반출,33901
2023,"펄프, 종이 및 종이제품",울산,합계,1640669
2023,"펄프, 종이 및 종이제품",경기,반입,1449014
2023,"펄프, 종이 및 종이제품",경기,반출,18717653
2023,"펄프, 종이 및 종이제품",경기,합계,20166667
2023,"펄프, 종이 및 종이제품",강원,반입,523279
2023,"펄프, 종이 및 종이제품",강원,반출,464184
2023,"펄프, 종이 및 종이제품",강원,합계,987463
2023,"펄프, 종이 및 종이제품",충북,반입,1476542
2023,"펄프, 종이 및 종이제품",충북,반출,5531736
2023,"펄프, 종이 및 종이제품",충북,합계,7008278
2023,"펄프, 종이 및 종이제품",충남,반입,3401211
2023,"펄프, 종이 및 종이제품",충남,반출,777213
2023,"펄프, 종이 및 종이제품",충남,합계,4178424
2023,"펄프, 종이 및 종이제품",전북,반입,1567902
2023,"펄프, 종이 및 종이제품",전북,반출,1026381
2023,"펄프, 종이 및 종이제품",전북,합계,2594283
2023,"펄프, 종이 및 종이제품",전남,반입,896293
2023,"펄프, 종이 및 종이제품",전남,반출,46775
2023,"펄프, 종이 및 종이제품",전남,합계,943068
2023,"펄프, 종이 및 종이제품",경북,반입,2357665
2023,"펄프, 종이 및 종이제품",경북,반출,554315
2023,"펄프, 종이 및 종이제품",경북,합계,2911980
2023,"펄프, 종이 및 종이제품",경남,반입,2662046
2023,"펄프, 종이 및 종이제품",경남,반출,579502
2023,"펄프, 종이 및 종이제품",경남,합계,3241548
2023,"펄프, 종이 및 종이제품",제주,반입,0
2023,"펄프, 종이 및 종이제품",제주,반출,0
2023,"펄프, 종이 및 종이제품",제주,합계,0
2023,인쇄 및 기록매체,서울,반입,177691
2023,인쇄 및 기록매체,서울,반출,187725
2023,인쇄 및 기록매체,서울,합계,365416
2023,인쇄 및 기록매체,부산,반입,45524
2023,인쇄 및 기록매체,부산,반출,10643
2023,인쇄 및 기록매체,부산,합계,56167
2023,인쇄 및 기록매체,대구,반입,32464
2023,인쇄 및 기록매체,대구,반출,33695
2023,인쇄 및 기록매체,대구,합계,66159
2023,인쇄 및 기록매체,인천,반입,49846
2023,인쇄 및 기록매체,인천,반출,31047
2023,인쇄 및 기록매체,인천,합계,80893
2023,인쇄 및 기록매체,광주,반입,21896
2023,인쇄 및 기록매체,광주,반출,5597
2023,인쇄 및 기록매체,광주,합계,27493
2023,인쇄 및 기록매체,세종,반입,12606
2023,인쇄 및 기록매체,세종,반출,10325
2023,인쇄 및 기록매체,세종,합계,22931
2023,인쇄 및 기록매체,대전,반입,38630
2023,인쇄 및 기록매체,대전,반출,27699
2023,인쇄 및 기록매체,대전,합계,66329
2023,인쇄 및 기록매체,울산,반입,53062
2023,인쇄 및 기록매체,울산,반출,91
2023,인쇄 및 기록매체,울산,합계,53153
2023,인쇄 및 기록매체,경기,반입,222350
2023,인쇄 및 기록매체,경기,반출,259063
2023,인쇄 및 기록매체,경기,합계,481413
2023,인쇄 및 기록매체,강원,반입,12376
2023,인쇄 및 기록매체,강원,반출,4366
2023,인쇄 및 기록매체,강원,합계,16742
2023,인쇄 및 기록매체,충북,반입,55803
2023,인쇄 및 기록매체,충북,반출,7912
2023,인쇄 및 기록매체,충북,합계,63715
2023,인쇄 및 기록매체,충남,반입,31444
2023,인쇄 및 기록매체,충남,반출,281474
2023,인쇄 및 기록매체,충남,합계,312918
2023,인쇄 및 기록매체,전북,반입,23765
2023,인쇄 및 기록매체,전북,반출,5005
2023,인쇄 및 기록매체,전북,합계,28770
2023,인쇄 및 기록매체,전남,반입,28575
2023,인쇄 및 기록매체,전남,반출,3374
2023,인쇄 및 기록매체,전남,합계,31949
2023,인쇄 및 기록매체,경북,반입,59178
2023,인쇄 및 기록매체,경북,반출,15428
2023,인쇄 및 기록매체,경북,합계,74606
2023,인쇄 및 기록매체,경남,반입,58800
2023,인쇄 및 기록매체,경남,반출,40566
2023,인쇄 및 기록매체,경남,합계,99366
2023,인쇄 및 기록매체,제주,반입,0
2023,인쇄 및 기록매체,제주,반출,0
2023,인쇄 및 기록매체,제주,합계,0
2023,"코크스, 연탄 및 석유정제품",서울,반입,2950503
2023,"코크스, 연탄 및 석유정제품",서울,반출,183857
2023,"코크스, 연탄 및 석유정제품",서울,합계,3134360
2023,"코크스, 연탄 및 석유정제품",부산,반입,3206069
2023,"코크스, 연탄 및 석유정제품",부산,반출,922322
2023,"코크스, 연탄 및 석유정제품",부산,합계,4128391
2023,"코크스, 연탄 및 석유정제품",대구,반입,426226
2023,"코크스, 연탄 및 석유정제품",대구,반출,11013
2023,"코크스, 연탄 및 석유정제품",대구,합계,437239
2023,"코크스, 연탄 및 석유정제품",인천,반입,2091201
2023,"코크스, 연탄 및 석유정제품",인천,반출,730055
2023,"코크스, 연탄 및 석유정제품",인천,합계,2821256
2023,"코크스, 연탄 및 석유정제품",광주,반입,2575823
2023,"코크스, 연탄 및 석유정제품",광주,반출,8328
2023,"코크스, 연탄 및 석유정제품",광주,합계,2584151
2023,"코크스, 연탄 및 석유정제품",세종,반입,61990
2023,"코크스, 연탄 및 석유정제품",세종,반출,0
2023,"코크스, 연탄 및 석유정제품",세종,합계,61990
2023,"코크스, 연탄 및 석유정제품",대전,반입,3405455
2023,"코크스, 연탄 및 석유정제품",대전,반출,24304
2023,"코크스, 연탄 및 석유정제품",대전,합계,3429759
2023,"코크스, 연탄 및 석유정제품",울산,반입,11212577
2023,"코크스, 연탄 및 석유정제품",울산,반출,4862355
2023,"코크스, 연탄 및 석유정제품",울산,합계,16074932
2023,"코크스, 연탄 및 석유정제품",경기,반입,3190705
2023,"코크스, 연탄 및 석유정제품",경기,반출,907640
2023,"코크스, 연탄 및 석유정제품",경기,합계,4098345
2023,"코크스, 연탄 및 석유정제품",강원,반입,326710
2023,"코크스, 연탄 및 석유정제품",강원,반출,1773423
2023,"코크스, 연탄 및 석유정제품",강원,합계,2100133
2023,"코크스, 연탄 및 석유정제품",충북,반입,107507
2023,"코크스, 연탄 및 석유정제품",충북,반출,20100107
2023,"코크스, 연탄 및 석유정제품",충북,합계,20207614
2023,"코크스, 연탄 및 석유정제품",충남,반입,3731919
2023,"코크스, 연탄 및 석유정제품",충남,반출,5721385
2023,"코크스, 연탄 및 석유정제품",충남,합계,9453304
2023,"코크스, 연탄 및 석유정제품",전북,반입,626450
2023,"코크스, 연탄 및 석유정제품",전북,반출,96286
2023,"코크스, 연탄 및 석유정제품",전북,합계,722736
2023,"코크스, 연탄 및 석유정제품",전남,반입,5768031
2023,"코크스, 연탄 및 석유정제품",전남,반출,3933349
2023,"코크스, 연탄 및 석유정제품",전남,합계,9701380
2023,"코크스, 연탄 및 석유정제품",경북,반입,1082907
2023,"코크스, 연탄 및 석유정제품",경북,반출,993502
2023,"코크스, 연탄 및 석유정제품",경북,합계,2076409
2023,"코크스, 연탄 및 석유정제품",경남,반입,3451555
2023,"코크스, 연탄 및 석유정제품",경남,반출,3947702
2023,"코크스, 연탄 및 석유정제품",경남,합계,7399257
2023,"코크스, 연탄 및 석유정제품",제주,반입,0
2023,"코크스, 연탄 및 석유정제품",제주,반출,0
2023,"코크스, 연탄 및 석유정제품",제주,합계,0
2023,화합물 및 화학제품,서울,반입,1366754
2023,화합물 및 화학제품,서울,반출,89106
2023,화합물 및 화학제품,서울,합계,1455860
2023,화합물 및 화학제품,부산,반입,1181586
2023,화합물 및 화학제품,부산,반출,193067
2023,화합물 및 화학제품,부산,합계,1374653
2023,화합물 및 화학제품,대구,반입,970659
2023,화합물 및 화학제품,대구,반출,24621
