"year","base_city","base_region_en","base_region_kr","target_city","target_region_en","target_region_kr","cargo_volume","logistics_type"
"2023","울산","Yeongnam","영남권","경남","Yeongnam","영남권","5152545","권역 내"
"2023","울산","Yeongnam","영남권","제주","Others","기타","0","권역 간"
"2023","경기","Capital Area","수도권","서울","Capital Area","수도권","21795505","권역 내"
"2023","경기","Capital Area","수도권","부산","Yeongnam","영남권","25343985","권역 간"
"2023","경기","Capital Area","수도권","대구","Yeongnam","영남권","5394568","권역 간"
"2023","경기","Capital Area","수도권","인천","Capital Area","수도권","24724897","권역 내"
"2023","경기","Capital Area","수도권","광주","Honam","호남권","3365037","권역 간"
"2023","경기","Capital Area","수도권","세종","Chungcheong(excl. DJ)","충청권(대전제외)","2293918","권역 간"
"2023","경기","Capital Area","수도권","대전","Daejeon","대전시","4882808","권역 간"
"2023","경기","Capital Area","수도권","울산","Yeongnam","영남권","11430552","권역 간"
"2023","경기","Capital Area","수도권","경기","Capital Area","수도권","150760250","권역 내"
"2023","경기","Capital Area","수도권","강원","Others","기타","10656270","권역 간"
"2023","경기","Capital Area","수도권","충북","Chungcheong(excl. DJ)","충청권(대전제외)","16543551","권역 간"
"2023","경기","Capital Area","수도권","충남","Chungcheong(excl. DJ)","충청권(대전제외)","42763120","권역 간"
"2023","경기","Capital Area","수도권","전북","Honam","호남권","8930290","권역 간"
"2023","경기","Capital Area","수도권","전남","Honam","호남권","13230260","권역 간"
"2023","경기","Capital Area","수도권","경북","Yeongnam","영남권","19534211","권역 간"
"2023","경기","Capital Area","수도권","경남","Yeongnam","영남권","14109121","권역 간"
"2023","경기","Capital Area","수도권","제주","Others","기타","0","권역 간"
"2023","강원","Others","기타","서울","Capital Area","수도권","2451322","권역 간"
"2023","강원","Others","기타","부산","Yeongnam","영남권","2718928","권역 간"
"2023","강원","Others","기타","대구","Yeongnam","영남권","1553719","권역 간"
"2023","강원","Others","기타","인천","Capital Area","수도권","2153194","권역 간"
"2023","강원","Others","기타","광주","Honam","호남권","804951","권역 간"
"2023","강원","Others","기타","세종","Chungcheong(excl. DJ)","충청권(대전제외)","668123","권역 간"
"2023","강원","Others","기타","대전","Daejeon","대전시","1015145","권역 간"
"2023","강원","Others","기타","울산","Yeongnam","영남권","3843993","권역 간"
"2023","강원","Others","기타","경기","Capital Area","수도권","15821553","권역 간"
"2023","강원","Others","기타","강원","Others","기타","57780366","권역 내"
"2023","강원","Others","기타","충북","Chungcheong(excl. DJ)","충청권(대전제외)","7132090","권역 간"
"2023","강원","Others","기타","충남","Chungcheong(excl. DJ)","충청권(대전제외)","6452114","권역 간"
"2023","강원","Others","기타","전북","Honam","호남권","2540311","권역 간"
"2023","강원","Others","기타","전남","Honam","호남권","4125366","권역 간"
"2023","강원","Others","기타","경북","Yeongnam","영남권","11799463","권역 간"
"2023","강원","Others","기타","경남","Yeongnam","영남권","5032579","권역 간"
"2023","강원","Others","기타","제주","Others","기타","0","권역 내"
"2023","충북","Chungcheong(excl. DJ)","충청권(대전제외)","서울","Capital Area","수도권","3560010","권역 간"
"2023","충북","Chungcheong(excl. DJ)","충청권(대전제외)","부산","Yeongnam","영남권","4240005","권역 간"
"2023","충북","Chungcheong(excl. DJ)","충청권(대전제외)","대구","Yeongnam","영남권","1709753","권역 간"
"2023","충북","Chungcheong(excl. DJ)","충청권(대전제외)","인천","Capital Area","수도권","2902058","권역 간"
"2023","충북","Chungcheong(excl. DJ)","충청권(대전제외)","광주","Honam","호남권","975359","권역 간"
"2023","충북","Chungcheong(excl. DJ)","충청권(대전제외)","세종","Chungcheong(excl. DJ)","충청권(대전제외)","1762710","권역 내"
"2023","충북","Chungcheong(excl. DJ)","충청권(대전제외)","대전","Daejeon","대전시","2273988","권역 간"
"2023","충북","Chungcheong(excl. DJ)","충청권(대전제외)","울산","Yeongnam","영남권","8557925","권역 간"
"2023","충북","Chungcheong(excl. DJ)","충청권(대전제외)","경기","Capital Area","수도권","17254013","권역 간"
"2023","충북","Chungcheong(excl. DJ)","충청권(대전제외)","강원","Others","기타","4322469","권역 간"
"2023","충북","Chungcheong(excl. DJ)","충청권(대전제외)","충북","Chungcheong(excl. DJ)","충청권(대전제외)","18037464","권역 내"
"2023","충북","Chungcheong(excl. DJ)","충청권(대전제외)","충남","Chungcheong(excl. DJ)","충청권(대전제외)","12652583","권역 내"
"2023","충북","Chungcheong(excl. DJ)","충청권(대전제외)","전북","Honam","호남권","3223266","권역 간"
"2023","충북","Chungcheong(excl. DJ)","충청권(대전제외)","전남","Honam","호남권","7155720","권역 간"
"2023","충북","Chungcheong(excl. DJ)","충청권(대전제외)","경북","Yeongnam","영남권","9598432","권역 간"
"2023","충북","Chungcheong(excl. DJ)","충청권(대전제외)","경남","Yeongnam","영남권","5289728","권역 간"
"2023","충북","Chungcheong(excl. DJ)","충청권(대전제외)","제주","Others","기타","0","권역 간"
"2023","충남","Chungcheong(excl. DJ)","충청권(대전제외)","서울","Capital Area","수도권","3010835","권역 간"
"2023","충남","Chungcheong(excl. DJ)","충청권(대전제외)","부산","Yeongnam","영남권","5339874","권역 간"
"2023","충남","Chungcheong(excl. DJ)","충청권(대전제외)","대구","Yeongnam","영남권","1278865","권역 간"
"2023","충남","Chungcheong(excl. DJ)","충청권(대전제외)","인천","Capital Area","수도권","3675271","권역 간"
"2023","충남","Chungcheong(excl. DJ)","충청권(대전제외)","광주","Honam","호남권","1088758","권역 간"
"2023","충남","Chungcheong(excl. DJ)","충청권(대전제외)","세종","Chungcheong(excl. DJ)","충청권(대전제외)","1586566","권역 내"
"2023","충남","Chungcheong(excl. DJ)","충청권(대전제외)","대전","Daejeon","대전시","5077334","권역 간"
"2023","충남","Chungcheong(excl. DJ)","충청권(대전제외)","울산","Yeongnam","영남권","3695877","권역 간"
"2023","충남","Chungcheong(excl. DJ)","충청권(대전제외)","경기","Capital Area","수도권","23971591","권역 간"
"2023","충남","Chungcheong(excl. DJ)","충청권(대전제외)","강원","Others","기타","2591652","권역 간"
"2023","충남","Chungcheong(excl. DJ)","충청권(대전제외)","충북","Chungcheong(excl. DJ)","충청권(대전제외)","7331232","권역 내"
"2023","충남","Chungcheong(excl. DJ)","충청권(대전제외)","충남","Chungcheong(excl. DJ)","충청권(대전제외)","77847056","권역 내"
"2023","충남","Chungcheong(excl. DJ)","충청권(대전제외)","전북","Honam","호남권","5061767","권역 간"
"2023","충남","Chungcheong(excl. DJ)","충청권(대전제외)","전남","Honam","호남권","5131628","권역 간"
"2023","충남","Chungcheong(excl. DJ)","충청권(대전제외)","경북","Yeongnam","영남권","6984239","권역 간"
"2023","충남","Chungcheong(excl. DJ)","충청권(대전제외)","경남","Yeongnam","영남권","4889254","권역 간"
"2023","충남","Chungcheong(excl. DJ)","충청권(대전제외)","제주","Others","기타","0","권역 간"
"2023","전북","Honam","호남권","서울","Capital Area","수도권","928808","권역 간"
"2023","전북","Honam","호남권","부산","Yeongnam","영남권","2727192","권역 간"
"2023","전북","Honam","호남권","대구","Yeongnam","영남권","889312","권역 간"
"2023","전북","Honam","호남권","인천","Capital Area","수도권","1253153","권역 간"
"2023","전북","Honam","호남권","광주","Honam","호남권","1287463","권역 내"
"2023","전북","Honam","호남권","세종","Chungcheong(excl. DJ)","충청권(대전제외)","485920","권역 간"
"2023","전북","Honam","호남권","대전","Daejeon","대전시","1028214","권역 간"
"2023","전북","Honam","호남권","울산","Yeongnam","영남권","2025232","권역 간"
"2023","전북","Honam","호남권","경기","Capital Area","수도권","6003330","권역 간"
"2023","전북","Honam","호남권","강원","Others","기타","1347483","권역 간"
"2023","전북","Honam","호남권","충북","Chungcheong(excl. DJ)","충청권(대전제외)","2815890","권역 간"
"2023","전북","Honam","호남권","충남","Chungcheong(excl. DJ)","충청권(대전제외)","6856624","권역 간"
"2023","전북","Honam","호남권","전북","Honam","호남권","23113020","권역 내"
"2023","전북","Honam","호남권","전남","Honam","호남권","6928344","권역 내"
"2023","전북","Honam","호남권","경북","Yeongnam","영남권","4258208","권역 간"
"2023","전북","Honam","호남권","경남","Yeongnam","영남권","3639173","권역 간"
"2023","전북","Honam","호남권","제주","Others","기타","0","권역 간"
"2023","전남","Honam","호남권","서울","Capital Area","수도권","1332412","권역 간"
"2023","전남","Honam","호남권","부산","Yeongnam","영남권","2779753","권역 간"
"2023","전남","Honam","호남권","대구","Yeongnam","영남권","995191","권역 간"
"2023","전남","Honam","호남권","인천","Capital Area","수도권","1182032","권역 간"
"2023","전남","Honam","호남권","광주","Honam","호남권","5659756","권역 내"
"2023","전남","Honam","호남권","세종","Chungcheong(excl. DJ)","충청권(대전제외)","1344540","권역 간"
"2023","전남","Honam","호남권","대전","Daejeon","대전시","642219","권역 간"
"2023","전남","Honam","호남권","울산","Yeongnam","영남권","3221541","권역 간"
"2023","전남","Honam","호남권","경기","Capital Area","수도권","7306696","권역 간"
"2023","전남","Honam","호남권","강원","Others","기타","1450402","권역 간"
"2023","전남","Honam","호남권","충북","Chungcheong(excl. DJ)","충청권(대전제외)","3103790","권역 간"
"2023","전남","Honam","호남권","충남","Chungcheong(excl. DJ)","충청권(대전제외)","4005960","권역 간"
"2023","전남","Honam","호남권","전북","Honam","호남권","6385113","권역 내"
"2023","전남","Honam","호남권","전남","Honam","호남권","106940602","권역 내"
"2023","전남","Honam","호남권","경북","Yeongnam","영남권","4213618","권역 간"
"2023","전남","Honam","호남권","경남","Yeongnam","영남권","5881671","권역 간"
"2023","전남","Honam","호남권","제주","Others","기타","0","권역 간"
"2023","경북","Yeongnam","영남권","서울","Capital Area","수도권","1601095","권역 간"
"2023","경북","Yeongnam","영남권","부산","Yeongnam","영남권","15725577","권역 내"
"2023","경북","Yeongnam","영남권","대구","Yeongnam","영남권","3314355","권역 내"
"2023","경북","Yeongnam","영남권","인천","Capital Area","수도권","1318716","권역 간"
"2023","경북","Yeongnam","영남권","광주","Honam","호남권","678526","권역 간"
"2023","경북","Yeongnam","영남권","세종","Chungcheong(excl. DJ)","충청권(대전제외)","386961","권역 간"
"2023","경북","Yeongnam","영남권","대전","Daejeon","대전시","807340","권역 간"
"2023","경북","Yeongnam","영남권","울산","Yeongnam","영남권","7013263","권역 내"
"2023","경북","Yeongnam","영남권","경기","Capital Area","수도권","6998413","권역 간"
"2023","경북","Yeongnam","영남권","강원","Others","기타","2172459","권역 간"
"2023","경북","Yeongnam","영남권","충북","Chungcheong(excl. DJ)","충청권(대전제외)","3433692","권역 간"
"2023","경북","Yeongnam","영남권","충남","Chungcheong(excl. DJ)","충청권(대전제외)","3917201","권역 간"
"2023","경북","Yeongnam","영남권","전북","Honam","호남권","2016525","권역 간"
"2023","경북","Yeongnam","영남권","전남","Honam","호남권","3228506","권역 간"
"2023","경북","Yeongnam","영남권","경북","Yeongnam","영남권","46134599","권역 내"
"2023","경북","Yeongnam","영남권","경남","Yeongnam","영남권","7234817","권역 내"
"2023","경북","Yeongnam","영남권","제주","Others","기타","0","권역 간"
"2023","경남","Yeongnam","영남권","서울","Capital Area","수도권","861265","권역 간"
"2023","경남","Yeongnam","영남권","부산","Yeongnam","영남권","24498984","권역 내"
"2023","경남","Yeongnam","영남권","대구","Yeongnam","영남권","1721131","권역 내"
"2023","경남","Yeongnam","영남권","인천","Capital Area","수도권","871768","권역 간"
"2023","경남","Yeongnam","영남권","광주","Honam","호남권","523835","권역 간"
"2023","경남","Yeongnam","영남권","세종","Chungcheong(excl. DJ)","충청권(대전제외)","206201","권역 간"
"2023","경남","Yeongnam","영남권","대전","Daejeon","대전시","431977","권역 간"
"2023","경남","Yeongnam","영남권","울산","Yeongnam","영남권","5874466","권역 내"
"2023","경남","Yeongnam","영남권","경기","Capital Area","수도권","3686434","권역 간"
"2023","경남","Yeongnam","영남권","강원","Others","기타","1240302","권역 간"
"2023","경남","Yeongnam","영남권","충북","Chungcheong(excl. DJ)","충청권(대전제외)","1608041","권역 간"
"2023","경남","Yeongnam","영남권","충남","Chungcheong(excl. DJ)","충청권(대전제외)","1989280","권역 간"
"2023","경남","Yeongnam","영남권","전북","Honam","호남권","1617333","권역 간"
"2023","경남","Yeongnam","영남권","전남","Honam","호남권","3857328","권역 간"
"2023","경남","Yeongnam","영남권","경북","Yeongnam","영남권","4489023","권역 내"
"2023","경남","Yeongnam","영남권","경남","Yeongnam","영남권","48494318","권역 내"
"2023","경남","Yeongnam","영남권","제주","Others","기타","0","권역 간"
"2023","제주","Others","기타","서울","Capital Area","수도권","0","권역 간"
"2023","제주","Others","기타","부산","Yeongnam","영남권","0","권역 간"
"2023","제주","Others","기타","대구","Yeongnam","영남권","0","권역 간"
"2023","제주","Others","기타","인천","Capital Area","수도권","0","권역 간"
"2023","제주","Others","기타","광주","Honam","호남권","0","권역 간"
"2023","제주","Others","기타","세종","Chungcheong(excl. DJ)","충청권(대전제외)","0","권역 간"
"2023","제주","Others","기타","대전","Daejeon","대전시","0","권역 간"
"2023","제주","Others","기타","울산","Yeongnam","영남권","0","권역 간"
"2023","제주","Others","기타","경기","Capital Area","수도권","0","권역 간"
"2023","제주","Others","기타","강원","Others","기타","0","권역 내"
"2023","제주","Others","기타","충북","Chungcheong(excl. DJ)","충청권(대전제외)","0","권역 간"
"2023","제주","Others","기타","충남","Chungcheong(excl. DJ)","충청권(대전제외)","0","권역 간"
"2023","제주","Others","기타","전북","Honam","호남권","0","권역 간"
"2023","제주","Others","기타","전남","Honam","호남권","0","권역 간"
"2023","제주","Others","기타","경북","Yeongnam","영남권","0","권역 간"
"2023","제주","Others","기타","경남","Yeongnam","영남권","0","권역 간"
"2023","제주","Others","기타","제주","Others","기타","7591310","권역 내"
"2023","세종","Chungcheong(excl. DJ)","충청권(대전제외)","서울","Capital Area","수도권","168452","권역 간"
"2023","세종","Chungcheong(excl. DJ)","충청권(대전제외)","부산","Yeongnam","영남권","245382","권역 간"
"2023","세종","Chungcheong(excl. DJ)","충청권(대전제외)","대구","Yeongnam","영남권","147088","권역 간"
"2023","세종","Chungcheong(excl. DJ)","충청권(대전제외)","인천","Capital Area","수도권","287494","권역 간"
"2023","세종","Chungcheong(excl. DJ)","충청권(대전제외)","광주","Honam","호남권","98720","권역 간"
"2023","세종","Chungcheong(excl. DJ)","충청권(대전제외)","세종","Chungcheong(excl. DJ)","충청권(대전제외)","1084338","권역 내"
"2023","세종","Chungcheong(excl. DJ)","충청권(대전제외)","대전","Daejeon","대전시","328454","권역 간"
"2023","세종","Chungcheong(excl. DJ)","충청권(대전제외)","울산","Yeongnam","영남권","369209","권역 간"
"2023","세종","Chungcheong(excl. DJ)","충청권(대전제외)","경기","Capital Area","수도권","1720415","권역 간"
"2023","세종","Chungcheong(excl. DJ)","충청권(대전제외)","강원","Others","기타","330921","권역 간"
"2023","세종","Chungcheong(excl. DJ)","충청권(대전제외)","충북","Chungcheong(excl. DJ)","충청권(대전제외)","1760064","권역 내"
"2023","세종","Chungcheong(excl. DJ)","충청권(대전제외)","충남","Chungcheong(excl. DJ)","충청권(대전제외)","2148311","권역 내"
"2023","세종","Chungcheong(excl. DJ)","충청권(대전제외)","전북","Honam","호남권","429333","권역 간"
"2023","세종","Chungcheong(excl. DJ)","충청권(대전제외)","전남","Honam","호남권","639274","권역 간"
"2023","세종","Chungcheong(excl. DJ)","충청권(대전제외)","경북","Yeongnam","영남권","966021","권역 간"
"2023","세종","Chungcheong(excl. DJ)","충청권(대전제외)","경남","Yeongnam","영남권","531506","권역 간"
"2023","세종","Chungcheong(excl. DJ)","충청권(대전제외)","제주","Others","기타","0","권역 간"
