"연도","품목","지역","구분","물동량_톤","commodity_cat_en","commodity_cat_kr","region_kr","region_en"
"2020","음식료품","충북","합계","3733079","Consumer & E-Commerce","소비재 및 이커머스","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","음식료품","충남","반입","2935148","Consumer & E-Commerce","소비재 및 이커머스","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","음식료품","충남","반출","2080546","Consumer & E-Commerce","소비재 및 이커머스","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","음식료품","충남","합계","5015694","Consumer & E-Commerce","소비재 및 이커머스","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","음식료품","전북","반입","1354939","Consumer & E-Commerce","소비재 및 이커머스","호남권","Honam"
"2020","음식료품","전북","반출","2639506","Consumer & E-Commerce","소비재 및 이커머스","호남권","Honam"
"2020","음식료품","전북","합계","3994445","Consumer & E-Commerce","소비재 및 이커머스","호남권","Honam"
"2020","음식료품","전남","반입","1215218","Consumer & E-Commerce","소비재 및 이커머스","호남권","Honam"
"2020","음식료품","전남","반출","1391680","Consumer & E-Commerce","소비재 및 이커머스","호남권","Honam"
"2020","음식료품","전남","합계","2606898","Consumer & E-Commerce","소비재 및 이커머스","호남권","Honam"
"2020","음식료품","경북","반입","1610046","Consumer & E-Commerce","소비재 및 이커머스","영남권","Yeongnam"
"2020","음식료품","경북","반출","1273428","Consumer & E-Commerce","소비재 및 이커머스","영남권","Yeongnam"
"2020","음식료품","경북","합계","2883474","Consumer & E-Commerce","소비재 및 이커머스","영남권","Yeongnam"
"2020","음식료품","경남","반입","1424734","Consumer & E-Commerce","소비재 및 이커머스","영남권","Yeongnam"
"2020","음식료품","경남","반출","2720904","Consumer & E-Commerce","소비재 및 이커머스","영남권","Yeongnam"
"2020","음식료품","경남","합계","4145638","Consumer & E-Commerce","소비재 및 이커머스","영남권","Yeongnam"
"2020","음식료품","제주","반입","0","Consumer & E-Commerce","소비재 및 이커머스","기타","Others"
"2020","음식료품","제주","반출","0","Consumer & E-Commerce","소비재 및 이커머스","기타","Others"
"2020","음식료품","제주","합계","0","Consumer & E-Commerce","소비재 및 이커머스","기타","Others"
"2020","담배제품","서울","반입","11433","Other Bulk Cargo","기타 화물","수도권","Capital Area"
"2020","담배제품","서울","반출","0","Other Bulk Cargo","기타 화물","수도권","Capital Area"
"2020","담배제품","서울","합계","11433","Other Bulk Cargo","기타 화물","수도권","Capital Area"
"2020","담배제품","부산","반입","3762","Other Bulk Cargo","기타 화물","영남권","Yeongnam"
"2020","담배제품","부산","반출","0","Other Bulk Cargo","기타 화물","영남권","Yeongnam"
"2020","담배제품","부산","합계","3762","Other Bulk Cargo","기타 화물","영남권","Yeongnam"
"2020","담배제품","대구","반입","2624","Other Bulk Cargo","기타 화물","영남권","Yeongnam"
"2020","담배제품","대구","반출","0","Other Bulk Cargo","기타 화물","영남권","Yeongnam"
"2020","담배제품","대구","합계","2624","Other Bulk Cargo","기타 화물","영남권","Yeongnam"
"2020","담배제품","인천","반입","2969","Other Bulk Cargo","기타 화물","수도권","Capital Area"
"2020","담배제품","인천","반출","0","Other Bulk Cargo","기타 화물","수도권","Capital Area"
"2020","담배제품","인천","합계","2969","Other Bulk Cargo","기타 화물","수도권","Capital Area"
"2020","담배제품","광주","반입","115","Other Bulk Cargo","기타 화물","호남권","Honam"
"2020","담배제품","광주","반출","7097","Other Bulk Cargo","기타 화물","호남권","Honam"
"2020","담배제품","광주","합계","7212","Other Bulk Cargo","기타 화물","호남권","Honam"
"2020","담배제품","세종","반입","174","Other Bulk Cargo","기타 화물","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","담배제품","세종","반출","0","Other Bulk Cargo","기타 화물","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","담배제품","세종","합계","174","Other Bulk Cargo","기타 화물","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","담배제품","대전","반입","629","Other Bulk Cargo","기타 화물","대전시","Daejeon"
"2020","담배제품","대전","반출","10558","Other Bulk Cargo","기타 화물","대전시","Daejeon"
"2020","담배제품","대전","합계","11187","Other Bulk Cargo","기타 화물","대전시","Daejeon"
"2020","담배제품","울산","반입","1364","Other Bulk Cargo","기타 화물","영남권","Yeongnam"
"2020","담배제품","울산","반출","0","Other Bulk Cargo","기타 화물","영남권","Yeongnam"
"2020","담배제품","울산","합계","1364","Other Bulk Cargo","기타 화물","영남권","Yeongnam"
"2020","담배제품","경기","반입","12711","Other Bulk Cargo","기타 화물","수도권","Capital Area"
"2020","담배제품","경기","반출","0","Other Bulk Cargo","기타 화물","수도권","Capital Area"
"2020","담배제품","경기","합계","12711","Other Bulk Cargo","기타 화물","수도권","Capital Area"
"2020","담배제품","강원","반입","1630","Other Bulk Cargo","기타 화물","기타","Others"
"2020","담배제품","강원","반출","0","Other Bulk Cargo","기타 화물","기타","Others"
"2020","담배제품","강원","합계","1630","Other Bulk Cargo","기타 화물","기타","Others"
"2020","담배제품","충북","반입","1562","Other Bulk Cargo","기타 화물","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","담배제품","충북","반출","0","Other Bulk Cargo","기타 화물","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","담배제품","충북","합계","1562","Other Bulk Cargo","기타 화물","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","담배제품","충남","반입","1919","Other Bulk Cargo","기타 화물","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","담배제품","충남","반출","0","Other Bulk Cargo","기타 화물","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","담배제품","충남","합계","1919","Other Bulk Cargo","기타 화물","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","담배제품","전북","반입","1832","Other Bulk Cargo","기타 화물","호남권","Honam"
"2020","담배제품","전북","반출","0","Other Bulk Cargo","기타 화물","호남권","Honam"
"2020","담배제품","전북","합계","1832","Other Bulk Cargo","기타 화물","호남권","Honam"
"2020","담배제품","전남","반입","1816","Other Bulk Cargo","기타 화물","호남권","Honam"
"2020","담배제품","전남","반출","0","Other Bulk Cargo","기타 화물","호남권","Honam"
"2020","담배제품","전남","합계","1816","Other Bulk Cargo","기타 화물","호남권","Honam"
"2020","담배제품","경북","반입","1904","Other Bulk Cargo","기타 화물","영남권","Yeongnam"
"2020","담배제품","경북","반출","15146","Other Bulk Cargo","기타 화물","영남권","Yeongnam"
"2020","담배제품","경북","합계","17050","Other Bulk Cargo","기타 화물","영남권","Yeongnam"
"2020","담배제품","경남","반입","1574","Other Bulk Cargo","기타 화물","영남권","Yeongnam"
"2020","담배제품","경남","반출","15217","Other Bulk Cargo","기타 화물","영남권","Yeongnam"
"2020","담배제품","경남","합계","16791","Other Bulk Cargo","기타 화물","영남권","Yeongnam"
"2020","담배제품","제주","반입","0","Other Bulk Cargo","기타 화물","기타","Others"
"2020","담배제품","제주","반출","0","Other Bulk Cargo","기타 화물","기타","Others"
"2020","담배제품","제주","합계","0","Other Bulk Cargo","기타 화물","기타","Others"
"2020","섬유제품; 의복제외","서울","반입","2299370","Consumer & E-Commerce","소비재 및 이커머스","수도권","Capital Area"
"2020","섬유제품; 의복제외","서울","반출","124018","Consumer & E-Commerce","소비재 및 이커머스","수도권","Capital Area"
"2020","섬유제품; 의복제외","서울","합계","2423388","Consumer & E-Commerce","소비재 및 이커머스","수도권","Capital Area"
"2020","섬유제품; 의복제외","부산","반입","177656","Consumer & E-Commerce","소비재 및 이커머스","영남권","Yeongnam"
"2020","섬유제품; 의복제외","부산","반출","239503","Consumer & E-Commerce","소비재 및 이커머스","영남권","Yeongnam"
"2020","섬유제품; 의복제외","부산","합계","417159","Consumer & E-Commerce","소비재 및 이커머스","영남권","Yeongnam"
"2020","섬유제품; 의복제외","대구","반입","79742","Consumer & E-Commerce","소비재 및 이커머스","영남권","Yeongnam"
"2020","섬유제품; 의복제외","대구","반출","1158405","Consumer & E-Commerce","소비재 및 이커머스","영남권","Yeongnam"
"2020","섬유제품; 의복제외","대구","합계","1238147","Consumer & E-Commerce","소비재 및 이커머스","영남권","Yeongnam"
"2020","섬유제품; 의복제외","인천","반입","152391","Consumer & E-Commerce","소비재 및 이커머스","수도권","Capital Area"
"2020","섬유제품; 의복제외","인천","반출","87803","Consumer & E-Commerce","소비재 및 이커머스","수도권","Capital Area"
"2020","섬유제품; 의복제외","인천","합계","240194","Consumer & E-Commerce","소비재 및 이커머스","수도권","Capital Area"
"2020","섬유제품; 의복제외","광주","반입","71030","Consumer & E-Commerce","소비재 및 이커머스","호남권","Honam"
"2020","섬유제품; 의복제외","광주","반출","55755","Consumer & E-Commerce","소비재 및 이커머스","호남권","Honam"
"2020","섬유제품; 의복제외","광주","합계","126785","Consumer & E-Commerce","소비재 및 이커머스","호남권","Honam"
"2020","섬유제품; 의복제외","세종","반입","11245","Consumer & E-Commerce","소비재 및 이커머스","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","섬유제품; 의복제외","세종","반출","19864","Consumer & E-Commerce","소비재 및 이커머스","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","섬유제품; 의복제외","세종","합계","31109","Consumer & E-Commerce","소비재 및 이커머스","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","섬유제품; 의복제외","대전","반입","76636","Consumer & E-Commerce","소비재 및 이커머스","대전시","Daejeon"
"2020","섬유제품; 의복제외","대전","반출","30477","Consumer & E-Commerce","소비재 및 이커머스","대전시","Daejeon"
"2020","섬유제품; 의복제외","대전","합계","107113","Consumer & E-Commerce","소비재 및 이커머스","대전시","Daejeon"
"2020","섬유제품; 의복제외","울산","반입","97719","Consumer & E-Commerce","소비재 및 이커머스","영남권","Yeongnam"
"2020","섬유제품; 의복제외","울산","반출","59752","Consumer & E-Commerce","소비재 및 이커머스","영남권","Yeongnam"
"2020","섬유제품; 의복제외","울산","합계","157471","Consumer & E-Commerce","소비재 및 이커머스","영남권","Yeongnam"
"2020","섬유제품; 의복제외","경기","반입","733012","Consumer & E-Commerce","소비재 및 이커머스","수도권","Capital Area"
"2020","섬유제품; 의복제외","경기","반출","1158700","Consumer & E-Commerce","소비재 및 이커머스","수도권","Capital Area"
"2020","섬유제품; 의복제외","경기","합계","1891712","Consumer & E-Commerce","소비재 및 이커머스","수도권","Capital Area"
