시도별,산업별,항목,날짜,지수
제주도,제조업,생산자제품 재고지수(계절조정),2018-07-01,64.025
제주도,제조업,생산자제품 재고지수(계절조정),2018-08-01,69.071
제주도,제조업,생산자제품 재고지수(계절조정),2018-09-01,68.935
제주도,제조업,생산자제품 재고지수(계절조정),2018-10-01,74.956
제주도,제조업,생산자제품 재고지수(계절조정),2018-11-01,69.747
제주도,제조업,생산자제품 재고지수(계절조정),2018-12-01,78.41
제주도,제조업,생산자제품 재고지수(계절조정),2019-01-01,80.4
제주도,제조업,생산자제품 재고지수(계절조정),2019-02-01,81.705
제주도,제조업,생산자제품 재고지수(계절조정),2019-03-01,89.344
제주도,제조업,생산자제품 재고지수(계절조정),2019-04-01,90.332
제주도,제조업,생산자제품 재고지수(계절조정),2019-05-01,92.712
제주도,제조업,생산자제품 재고지수(계절조정),2019-06-01,93.53
제주도,제조업,생산자제품 재고지수(계절조정),2019-07-01,94.01
제주도,제조업,생산자제품 재고지수(계절조정),2019-08-01,92.345
제주도,제조업,생산자제품 재고지수(계절조정),2019-09-01,90.224
제주도,제조업,생산자제품 재고지수(계절조정),2019-10-01,97.856
제주도,제조업,생산자제품 재고지수(계절조정),2019-11-01,104.897
제주도,제조업,생산자제품 재고지수(계절조정),2019-12-01,95.326
제주도,제조업,생산자제품 재고지수(계절조정),2020-01-01,90.7
제주도,제조업,생산자제품 재고지수(계절조정),2020-02-01,87.5
제주도,제조업,생산자제품 재고지수(계절조정),2020-03-01,85.3
제주도,제조업,생산자제품 재고지수(계절조정),2020-04-01,87.5
제주도,제조업,생산자제품 재고지수(계절조정),2020-05-01,85.4
제주도,제조업,생산자제품 재고지수(계절조정),2020-06-01,93.2
제주도,제조업,생산자제품 재고지수(계절조정),2020-07-01,105.7
제주도,제조업,생산자제품 재고지수(계절조정),2020-08-01,115.0
제주도,제조업,생산자제품 재고지수(계절조정),2020-09-01,110.9
제주도,제조업,생산자제품 재고지수(계절조정),2020-10-01,114.5
제주도,제조업,생산자제품 재고지수(계절조정),2020-11-01,114.2
제주도,제조업,생산자제품 재고지수(계절조정),2020-12-01,112.7
제주도,제조업,생산자제품 재고지수(계절조정),2021-01-01,106.3
제주도,제조업,생산자제품 재고지수(계절조정),2021-02-01,106.1
제주도,제조업,생산자제품 재고지수(계절조정),2021-03-01,105.5
제주도,제조업,생산자제품 재고지수(계절조정),2021-04-01,100.7
제주도,제조업,생산자제품 재고지수(계절조정),2021-05-01,100.2
제주도,제조업,생산자제품 재고지수(계절조정),2021-06-01,107.3
제주도,제조업,생산자제품 재고지수(계절조정),2021-07-01,96.9
제주도,제조업,생산자제품 재고지수(계절조정),2021-08-01,93.6
제주도,제조업,생산자제품 재고지수(계절조정),2021-09-01,95.4
제주도,제조업,생산자제품 재고지수(계절조정),2021-10-01,111.2
제주도,제조업,생산자제품 재고지수(계절조정),2021-11-01,107.2
제주도,제조업,생산자제품 재고지수(계절조정),2021-12-01,111.1
제주도,제조업,생산자제품 재고지수(계절조정),2022-01-01,112.6
제주도,제조업,생산자제품 재고지수(계절조정),2022-02-01,111.8
제주도,제조업,생산자제품 재고지수(계절조정),2022-03-01,113.4
제주도,제조업,생산자제품 재고지수(계절조정),2022-04-01,111.5
제주도,제조업,생산자제품 재고지수(계절조정),2022-05-01,119.7
제주도,제조업,생산자제품 재고지수(계절조정),2022-06-01,115.4
제주도,제조업,생산자제품 재고지수(계절조정),2022-07-01,116.3
제주도,제조업,생산자제품 재고지수(계절조정),2022-08-01,98.3
제주도,제조업,생산자제품 재고지수(계절조정),2022-09-01,94.1
제주도,제조업,생산자제품 재고지수(계절조정),2022-10-01,88.5
제주도,제조업,생산자제품 재고지수(계절조정),2022-11-01,86.1
제주도,제조업,생산자제품 재고지수(계절조정),2022-12-01,87.2
제주도,제조업,생산자제품 재고지수(계절조정),2023-01-01,72.9
제주도,제조업,생산자제품 재고지수(계절조정),2023-02-01,73.8
제주도,제조업,생산자제품 재고지수(계절조정),2023-03-01,72.2
제주도,제조업,생산자제품 재고지수(계절조정),2023-04-01,73.2
제주도,제조업,생산자제품 재고지수(계절조정),2023-05-01,71.7
제주도,제조업,생산자제품 재고지수(계절조정),2023-06-01,70.3
제주도,제조업,생산자제품 재고지수(계절조정),2023-07-01,70.7
제주도,제조업,생산자제품 재고지수(계절조정),2023-08-01,71.9
제주도,제조업,생산자제품 재고지수(계절조정),2023-09-01,61.6
제주도,제조업,생산자제품 재고지수(계절조정),2023-10-01,69.0
제주도,제조업,생산자제품 재고지수(계절조정),2023-11-01,59.8
제주도,제조업,생산자제품 재고지수(계절조정),2023-12-01,63.6
제주도,제조업,생산자제품 재고지수(계절조정),2024-01-01,66.8
제주도,제조업,생산자제품 재고지수(계절조정),2024-02-01,66.1
제주도,제조업,생산자제품 재고지수(계절조정),2024-03-01,67.6
제주도,제조업,생산자제품 재고지수(계절조정),2024-04-01,67.1
제주도,제조업,생산자제품 재고지수(계절조정),2024-05-01,65.7
제주도,제조업,생산자제품 재고지수(계절조정),2024-06-01,74.1
제주도,제조업,생산자제품 재고지수(계절조정),2024-07-01,75.9
제주도,제조업,생산자제품 재고지수(계절조정),2024-08-01,70.5
제주도,제조업,생산자제품 재고지수(계절조정),2024-09-01,71.8
제주도,제조업,생산자제품 재고지수(계절조정),2024-10-01,73.5
제주도,제조업,생산자제품 재고지수(계절조정),2024-11-01,72.8
제주도,제조업,생산자제품 재고지수(계절조정),2024-12-01,74.1
제주도,제조업,생산자제품 재고지수(계절조정),2025-01-01,74.4
제주도,제조업,생산자제품 재고지수(계절조정),2025-02-01,72.8
제주도,제조업,생산자제품 재고지수(계절조정),2025-03-01,76.0
제주도,제조업,생산자제품 재고지수(계절조정),2025-04-01,81.6
제주도,제조업,생산자제품 재고지수(계절조정),2025-05-01,85.7
제주도,제조업,생산자제품 재고지수(계절조정),2025-06-01,86.6
제주도,제조업,생산자제품 재고지수(계절조정),2025-07-01,82.7
제주도,제조업,생산자제품 재고지수(계절조정),2025-08-01,82.9
제주도,제조업,생산자제품 재고지수(계절조정),2025-09-01,84.1
제주도,제조업,생산자제품 재고지수(계절조정),2025-10-01,84.4
제주도,제조업,생산자제품 재고지수(계절조정),2025-11-01,84.5
제주도,제조업,생산자제품 재고지수(계절조정),2025-12-01,84.1
제주도,제조업,생산자제품 재고지수(계절조정),2026-01-01,86.3
제주도,제조업,생산자제품 재고지수(계절조정),2026-02-01,89.4
제주도,제조업,생산자제품 재고지수(계절조정),2026-03-01,93.7
제주도,제조업,생산자제품 재고지수(계절조정),2026-04-01,93.1
제주도,제조업,생산자제품 재고지수(계절조정),2026-05-01,92.1
제주도,제조업,생산자제품 재고지수(계절조정),2026-06-01,95.6
제주도,제조업,생산자제품 재고지수(원지수),2018-01-01,63.19
제주도,제조업,생산자제품 재고지수(원지수),2018-02-01,58.945
제주도,제조업,생산자제품 재고지수(원지수),2018-03-01,54.7
제주도,제조업,생산자제품 재고지수(원지수),2018-04-01,55.488
제주도,제조업,생산자제품 재고지수(원지수),2018-05-01,55.428
제주도,제조업,생산자제품 재고지수(원지수),2018-06-01,54.942
제주도,제조업,생산자제품 재고지수(원지수),2018-07-01,64.827
제주도,제조업,생산자제품 재고지수(원지수),2018-08-01,67.799
제주도,제조업,생산자제품 재고지수(원지수),2018-09-01,63.614
제주도,제조업,생산자제품 재고지수(원지수),2018-10-01,72.408
제주도,제조업,생산자제품 재고지수(원지수),2018-11-01,69.921
제주도,제조업,생산자제품 재고지수(원지수),2018-12-01,78.29
제주도,제조업,생산자제품 재고지수(원지수),2019-01-01,89.024
제주도,제조업,생산자제품 재고지수(원지수),2019-02-01,87.69
제주도,제조업,생산자제품 재고지수(원지수),2019-03-01,88.417
제주도,제조업,생산자제품 재고지수(원지수),2019-04-01,89.509
제주도,제조업,생산자제품 재고지수(원지수),2019-05-01,90.964
제주도,제조업,생산자제품 재고지수(원지수),2019-06-01,90.6
제주도,제조업,생산자제품 재고지수(원지수),2019-07-01,96.24
제주도,제조업,생산자제품 재고지수(원지수),2019-08-01,91.025
제주도,제조업,생산자제품 재고지수(원지수),2019-09-01,83.808
제주도,제조업,생산자제품 재고지수(원지수),2019-10-01,94.36
제주도,제조업,생산자제품 재고지수(원지수),2019-11-01,105.033
제주도,제조업,생산자제품 재고지수(원지수),2019-12-01,95.209
제주도,제조업,생산자제품 재고지수(원지수),2020-01-01,98.4
제주도,제조업,생산자제품 재고지수(원지수),2020-02-01,96.9
제주도,제조업,생산자제품 재고지수(원지수),2020-03-01,85.3
제주도,제조업,생산자제품 재고지수(원지수),2020-04-01,84.5
제주도,제조업,생산자제품 재고지수(원지수),2020-05-01,82.8
제주도,제조업,생산자제품 재고지수(원지수),2020-06-01,91.4
제주도,제조업,생산자제품 재고지수(원지수),2020-07-01,108.1
제주도,제조업,생산자제품 재고지수(원지수),2020-08-01,111.1
제주도,제조업,생산자제품 재고지수(원지수),2020-09-01,106.4
제주도,제조업,생산자제품 재고지수(원지수),2020-10-01,108.5
제주도,제조업,생산자제품 재고지수(원지수),2020-11-01,112.7
제주도,제조업,생산자제품 재고지수(원지수),2020-12-01,113.8
제주도,제조업,생산자제품 재고지수(원지수),2021-01-01,115.7
제주도,제조업,생산자제품 재고지수(원지수),2021-02-01,114.2
제주도,제조업,생산자제품 재고지수(원지수),2021-03-01,105.4
제주도,제조업,생산자제품 재고지수(원지수),2021-04-01,99.7
제주도,제조업,생산자제품 재고지수(원지수),2021-05-01,96.2
제주도,제조업,생산자제품 재고지수(원지수),2021-06-01,106.5
제주도,제조업,생산자제품 재고지수(원지수),2021-07-01,98.8
제주도,제조업,생산자제품 재고지수(원지수),2021-08-01,91.8
제주도,제조업,생산자제품 재고지수(원지수),2021-09-01,90.3
제주도,제조업,생산자제품 재고지수(원지수),2021-10-01,104.4
제주도,제조업,생산자제품 재고지수(원지수),2021-11-01,106.8
제주도,제조업,생산자제품 재고지수(원지수),2021-12-01,111.9
제주도,제조업,생산자제품 재고지수(원지수),2022-01-01,122.8
제주도,제조업,생산자제품 재고지수(원지수),2022-02-01,119.9
제주도,제조업,생산자제품 재고지수(원지수),2022-03-01,111.9
제주도,제조업,생산자제품 재고지수(원지수),2022-04-01,110.6
제주도,제조업,생산자제품 재고지수(원지수),2022-05-01,118.0
제주도,제조업,생산자제품 재고지수(원지수),2022-06-01,112.1
제주도,제조업,생산자제품 재고지수(원지수),2022-07-01,117.0
제주도,제조업,생산자제품 재고지수(원지수),2022-08-01,97.8
제주도,제조업,생산자제품 재고지수(원지수),2022-09-01,89.4
제주도,제조업,생산자제품 재고지수(원지수),2022-10-01,83.9
제주도,제조업,생산자제품 재고지수(원지수),2022-11-01,85.5
제주도,제조업,생산자제품 재고지수(원지수),2022-12-01,88.7
제주도,제조업,생산자제품 재고지수(원지수),2023-01-01,79.7
제주도,제조업,생산자제품 재고지수(원지수),2023-02-01,79.9
제주도,제조업,생산자제품 재고지수(원지수),2023-03-01,72.1
제주도,제조업,생산자제품 재고지수(원지수),2023-04-01,71.9
제주도,제조업,생산자제품 재고지수(원지수),2023-05-01,69.2
제주도,제조업,생산자제품 재고지수(원지수),2023-06-01,69.2
제주도,제조업,생산자제품 재고지수(원지수),2023-07-01,71.0
제주도,제조업,생산자제품 재고지수(원지수),2023-08-01,71.7
제주도,제조업,생산자제품 재고지수(원지수),2023-09-01,58.3
제주도,제조업,생산자제품 재고지수(원지수),2023-10-01,64.9
제주도,제조업,생산자제품 재고지수(원지수),2023-11-01,59.2
제주도,제조업,생산자제품 재고지수(원지수),2023-12-01,63.0
제주도,제조업,생산자제품 재고지수(원지수),2024-01-01,73.9
제주도,제조업,생산자제품 재고지수(원지수),2024-02-01,71.5
제주도,제조업,생산자제품 재고지수(원지수),2024-03-01,66.7
제주도,제조업,생산자제품 재고지수(원지수),2024-04-01,66.0
제주도,제조업,생산자제품 재고지수(원지수),2024-05-01,64.4
