지역명,연도,연월,수출_금액증감률,수출_중량증감률,수출액_백만불,수출중량_천톤,수출단가_USD_kg,수입_금액증감률,수입_중량증감률,수입액_백만불,수입중량_천톤,수입단가_USD_kg,수지_금액,수지_중량,중량비_수입대수출
서울,2022,2022-10-01,-13.4,-19.2,4958.058,1404.061717,3.5312251163671604,7.0,-16.7,17890.647,7098.453349,2.5203584668934056,-12932.589,-5694.391632,5.055656217282933
서울,2022,2022-11-01,-12.7,-10.4,5112.893,1513.738863,3.3776585413596534,0.6,-4.5,17306.893,8344.66981,2.074005729892385,-12194.0,-6830.930947,5.512621769822395
서울,2022,2022-12-01,-12.8,-7.0,5299.196,1582.533802,3.3485515401332324,-10.1,-10.4,16603.52,8162.743485,2.0340612234735684,-11304.324,-6580.209683,5.15802156938699
서울,2023,2023-01-01,-20.5,-13.4,4672.559,1529.172324,3.055613109566061,1.7,-16.9,17920.239,8273.130828,2.1660770719773756,-13247.68,-6743.958504,5.410201779194638
서울,2023,2023-02-01,1.9,6.9,5516.103,1667.594713,3.3078199139145386,2.6,-3.8,16585.114,8557.546568,1.938068799066569,-11069.011,-6889.951855,5.1316704840140615
서울,2023,2023-03-01,-1.0,-11.1,6015.194,1616.021295,3.722224464870062,-2.7,-2.0,18155.179,9111.328187,1.9925941232040927,-12139.985,-7495.306892,5.638123838584689
서울,2023,2023-04-01,-3.8,-1.3,5535.723,1593.503092,3.473933014495839,-11.4,-10.0,16154.479,7632.129468,2.116641111466009,-10618.756,-6038.626376,4.789529123800407
서울,2023,2023-05-01,-4.4,-7.3,5845.856,1704.27642,3.4301102399809063,-13.3,-8.0,16152.053,8089.515632,1.9966650334547495,-10306.197,-6385.239212,4.746598343477639
서울,2023,2023-06-01,-0.7,5.7,5820.19,1791.609594,3.2485816215159207,-3.3,14.5,16799.274,8495.132364,1.977517627764181,-10979.084,-6703.52277,4.74162026841658
서울,2023,2023-07-01,-6.0,7.7,5501.892,1776.853373,3.0964243215582425,-19.6,-15.4,15090.828,8318.351513,1.8141608919045928,-9588.936,-6541.49814,4.681507005249104
서울,2023,2023-08-01,10.9,10.8,5489.353,1696.646326,3.235413837214769,-16.8,-7.4,15948.461,8207.035239,1.9432670307314615,-10459.108,-6510.388913,4.8372103916016735
서울,2023,2023-09-01,-0.3,4.0,5615.904,1675.321514,3.3521350696389374,-4.2,8.3,16696.725,9097.045855,1.8354007736283968,-11080.821,-7421.724341,5.430029865300232
서울,2023,2023-10-01,9.2,16.7,5412.301,1637.850398,3.304514873036652,-0.5,15.7,17808.913,8211.595758,2.1687517901316546,-12396.612,-6573.74536,5.013642129969431
서울,2023,2023-11-01,9.6,13.0,5602.967,1710.097146,3.2764027547239705,-6.4,-3.0,16206.1,8090.341014,2.00314176769014,-10603.133,-6380.243868,4.73092480911023
서울,2023,2023-12-01,0.3,4.3,5314.138,1650.454205,3.219803363159658,-6.1,6.8,15583.13,8715.696561,1.7879385647418709,-10268.992,-7065.242356,5.280786667449522
서울,2024,2024-01-01,11.4,-7.3,5206.65,1417.169442,3.673978457122278,-10.6,7.4,16018.691,8882.195718,1.8034607104567295,-10812.041,-7465.026276,6.2675608538841185
서울,2024,2024-02-01,-6.6,-16.5,5153.183,1392.12791,3.7016591384910886,-12.6,-2.2,14487.407,8372.354781,1.7303861791520514,-9334.224,-6980.226871,6.014070058404331
서울,2024,2024-03-01,-10.5,-10.6,5383.072,1445.202326,3.7247878052474155,-14.0,-11.0,15618.265,8106.932033,1.9265321253989105,-10235.193,-6661.729707,5.60954814917728
서울,2024,2024-04-01,8.9,19.7,6030.602,1907.911288,3.160839834603463,3.2,21.0,16673.486,9234.027717,1.8056569149455586,-10642.884,-7326.116429,4.839862196464975
서울,2024,2024-05-01,0.7,-5.3,5886.038,1614.416553,3.6459227261156557,-3.1,6.2,15651.235,8592.602681,1.8214777967807214,-9765.197,-6978.186128,5.322419833365026
서울,2024,2024-06-01,-2.1,-16.0,5698.498,1504.29039,3.7881635340368027,-12.3,-13.1,14731.425,7378.812594,1.9964492677288885,-9032.927,-5874.522204,4.90517831068508
서울,2024,2024-07-01,16.2,1.7,6393.64,1807.937338,3.5364278759090486,6.2,-1.0,16029.841,8234.807289,1.946595765685076,-9636.201,-6426.869951,4.554807910604699
서울,2024,2024-08-01,6.4,-0.7,5841.703,1685.326789,3.4662138156993363,4.3,11.5,16639.328,9151.154306,1.818276410123512,-10797.625,-7465.827517,5.429899035444573
서울,2024,2024-09-01,-3.8,-2.7,5401.343,1630.793423,3.3120951579898543,-4.7,-18.1,15907.176,7447.739094,2.135839588260421,-10505.833,-5816.945671,4.566942071853083
서울,2024,2024-10-01,8.3,6.9,5860.335,1751.029175,3.3467946072343424,-4.3,5.2,17040.909,8641.799,1.9719168427777596,-11180.574,-6890.769825,4.935268425781655
서울,2024,2024-11-01,2.3,5.4,5732.232,1802.274303,3.180554697172531,-7.9,2.0,14929.225,8251.772406,1.8092143439565436,-9196.993,-6449.498103,4.578533019232644
서울,2024,2024-12-01,9.1,5.4,5796.749,1740.026609,3.3314139967844594,0.7,-5.6,15699.93,8229.552603,1.907750124141226,-9903.181,-6489.525994,4.72955560589361
서울,2025,2025-01-01,-2.0,10.4,5102.012,1564.340778,3.2614453779840034,-6.6,-3.4,14957.023,8577.708325,1.7437085096968483,-9855.011,-7013.367547,5.483273494900867
서울,2025,2025-02-01,12.7,19.0,5806.078,1656.529197,3.504965690019166,0.5,-9.2,14560.269,7601.899072,1.9153462657284803,-8754.191,-5945.369875,4.589052270112206
서울,2025,2025-03-01,4.9,5.2,5647.573,1520.23339,3.714938138544635,0.9,1.4,15758.303,8223.862798,1.9161680328412503,-10110.73,-6703.629408,5.4096054277560635
서울,2025,2025-04-01,7.8,-4.8,6498.918,1816.315242,3.5780782155656214,-3.7,-12.8,16050.537,8051.067986,1.9935910400844055,-9551.619,-6234.752744,4.432638013396135
서울,2025,2025-05-01,-3.7,-7.2,5667.087,1497.510151,3.7843396228170207,-3.3,2.9,15128.273,8842.792661,1.7108026366739664,-9461.186,-7345.28251,5.9049968075976
서울,2025,2025-06-01,0.0,11.7,5700.775,1679.989596,3.393339466847508,2.4,5.6,15087.587,7793.29625,1.9359699049038461,-9386.812,-6113.306654,4.638895543493592
서울,2025,2025-07-01,-7.7,-6.8,5901.858,1684.878344,3.5028392530636028,3.1,-4.2,16532.915,7887.313047,2.096140333403962,-10631.057,-6202.434703,4.681235933198035
서울,2025,2025-08-01,-9.1,-4.7,5311.979,1605.340394,3.308942464696992,-1.5,-7.3,16389.233,8479.022162,1.932915457333133,-11077.254,-6873.681768,5.281759677692381
서울,2025,2025-09-01,9.0,4.8,5889.417,1708.587091,3.4469515958668797,16.8,13.5,18574.256,8456.197422,2.1965258227860707,-12684.839,-6747.610331,4.949234058095784
서울,2025,2025-10-01,-7.9,-23.5,5399.098,1339.128529,4.031799698892084,6.4,-5.5,18134.365,8165.978203,2.2207217003515676,-12735.267,-6826.849674,6.097979414341937
서울,2025,2025-11-01,1.6,-13.7,5824.199,1555.268679,3.7448185504158795,12.2,-10.2,16755.632,7412.052875,2.2605926161852965,-10931.433,-5856.784196,4.765770040303114
서울,2025,2025-12-01,3.1,-6.8,5975.183,1621.364144,3.6852813244400946,12.0,-3.5,17591.229,7938.637667,2.215900225944901,-11616.046,-6317.273523,4.896270647391349
서울,2026,2026-01-01,12.8,13.6,5754.671,1776.583197,3.239179009301415,16.3,3.1,17391.175,8839.516684,1.9674350557512903,-11636.504,-7062.933487,4.975571478401188
서울,2026,2026-02-01,-5.8,-11.2,5468.787,1471.155039,3.717342397656023,8.6,-0.9,15813.386,7536.09104,2.098353896743795,-10344.599,-6064.936001,5.122567533821974
서울,2026,2026-03-01,22.9,5.1,6943.058,1597.129441,4.347210577780589,12.2,-10.2,17688.514,7384.357182,2.3954033592954116,-10745.456,-5787.227741,4.623518290024434
서울,2026,2026-04-01,3.3,-17.4,6712.597,1499.603566,4.476247691184804,12.8,-15.3,18105.65,6817.613133,2.6557168391326496,-11393.053,-5318.009567,4.546276954505455
서울,2026,2026-05-01,12.6,-10.6,6380.997,1339.313754,4.764378011457351,18.8,-20.7,17964.879,7015.697545,2.560668969089659,-11583.882,-5676.383791,5.238277830005769
서울,2026,2026-06-01,21.7,-16.5,6940.059,1403.00622,4.94656324474456,31.0,5.0,19761.297,8181.693067,2.4153065677451426,-12821.238,-6778.686847,5.8315444011360125
서울,2026,2026-07-01,24.1,18.9,7322.727,2002.64509,3.656527577734705,22.0,18.8,20167.33,9366.304066,2.1531790830075748,-12844.603,-7363.658976,4.676966534294901
세종,2012,2012-01-01,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,
세종,2012,2012-02-01,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,
세종,2012,2012-03-01,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,
세종,2012,2012-04-01,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,
세종,2012,2012-05-01,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,
세종,2012,2012-06-01,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,
세종,2012,2012-07-01,0.0,0.0,35.096,5.061938,6.933312893204144,0.0,0.0,34.674,12.356157,2.8062123198984925,0.422,-7.294219,2.440993350768026
세종,2012,2012-08-01,0.0,0.0,31.155,4.638881,6.716059325514062,0.0,0.0,44.577,11.88301,3.7513222659915293,-13.422,-7.244129,2.5616113023808973
세종,2012,2012-09-01,0.0,0.0,34.935,4.473569,7.809201109896819,0.0,0.0,43.33,20.041985,2.1619615023162626,-8.395,-15.568416,4.480088493102487
세종,2012,2012-10-01,0.0,0.0,58.825,4.186954,14.04959309321287,0.0,0.0,76.819,15.824355,4.854479060915911,-17.994,-11.637401,3.7794432420322743
세종,2012,2012-11-01,0.0,0.0,66.604,4.914257,13.553218726655931,0.0,0.0,79.967,15.986208,5.002249439016432,-13.363,-11.071951,3.2530264493696603
세종,2012,2012-12-01,0.0,0.0,52.391,4.730719,11.0746379144481,0.0,0.0,68.699,22.122269,3.1054228659817853,-16.308,-17.39155,4.676301636178349
세종,2013,2013-01-01,0.0,0.0,79.412,5.957883,13.32889551540371,0.0,0.0,65.344,20.333102,3.2136759064111318,14.068,-14.375219,3.412806528761978
세종,2013,2013-02-01,0.0,0.0,66.391,9.511485,6.980087757064223,0.0,0.0,73.63,55.223361,1.3333125450296297,-7.239,-45.711876,5.805966260788931
세종,2013,2013-03-01,0.0,0.0,60.542,11.744251,5.155032875234019,0.0,0.0,87.83,68.764843,1.2772515164471472,-27.288,-57.020592,5.855191872176437
세종,2013,2013-04-01,0.0,0.0,61.749,12.464571,4.953961111056289,0.0,0.0,83.691,69.00937,1.2127483557667604,-21.942,-56.544799,5.536441647289746
세종,2013,2013-05-01,0.0,0.0,72.963,12.929396,5.64318704446828,0.0,0.0,78.522,51.753748,1.517223448241855,-5.559,-38.824352,4.00279703707737
세종,2013,2013-06-01,0.0,0.0,73.19,7.468936,9.799253869627481,0.0,0.0,56.904,22.817117,2.4939171763023347,16.286,-15.348181,3.054935401776103
세종,2013,2013-07-01,150.0,112.6,87.749,10.762594,8.153145979491562,184.4,422.3,98.617,64.53068,1.528218825526091,-10.868,-53.768086,5.995829629920073
세종,2013,2013-08-01,177.1,142.8,86.327,11.262151,7.6652319792196,134.1,454.8,104.334,65.926651,1.5825769763429967,-18.007,-54.6645,5.8538241051820386
세종,2013,2013-09-01,124.3,28.6,78.345,5.75485,13.61373450220249,108.7,128.4,90.425,45.766882,1.9757736609629644,-12.08,-40.012032,7.952749767587339
세종,2013,2013-10-01,22.8,61.8,72.222,6.775922,10.658623284034261,48.3,434.1,113.942,84.51918,1.3481200361858694,-41.72,-77.743258,12.473458224578145
세종,2013,2013-11-01,18.5,42.1,78.94,6.983299,11.304112855542918,30.0,320.6,103.966,67.236219,1.5462796919023658,-25.026,-60.25292,9.628145522624765
세종,2013,2013-12-01,63.8,82.0,85.823,8.609035,9.968945416065797,46.4,154.1,100.57,56.202658,1.7894171482067627,-14.747,-47.593623,6.528334244198101
세종,2014,2014-01-01,-11.9,12.2,69.955,6.686561,10.462029733969375,37.2,199.9,89.669,60.980678,1.470449377424108,-19.714,-54.294117,9.119886590431165
세종,2014,2014-02-01,4.1,-6.5,69.104,8.892932,7.770665512791507,-9.7,-37.0,66.515,34.794545,1.9116502313796602,2.589,-25.901613,3.912606663359171
세종,2014,2014-03-01,30.1,-18.4,78.742,9.58145,8.218171571108757,-12.7,-20.4,76.677,54.730548,1.4009909054811585,2.065,-45.149098,5.71213626330044
세종,2014,2014-04-01,35.2,-21.7,83.508,9.760206,8.555966953976176,-13.0,-57.3,72.798,29.479315,2.469460365683531,10.71,-19.719109,3.020357869495787
세종,2014,2014-05-01,1.9,-24.2,74.317,9.795343,7.586972707336537,22.4,30.0,96.135,67.261419,1.429274038955378,-21.818,-57.466076,6.866673173159939
세종,2014,2014-06-01,18.9,28.6,87.054,9.608077,9.060501908966799,63.1,179.7,92.786,63.819646,1.453878324552286,-5.732,-54.211569,6.642291272228563
세종,2014,2014-07-01,5.7,-6.5,92.779,10.066905,9.216238754612267,3.3,35.6,101.833,87.499713,1.1638095315809778,-9.054,-77.432808,8.69181868707413
세종,2014,2014-08-01,-5.9,-42.1,81.228,6.525548,12.44769021697488,-26.1,-23.9,77.094,50.19139,1.5360004972964487,4.134,-43.665842,7.691521079915434
세종,2014,2014-09-01,17.7,37.2,92.242,7.897996,11.679165195829423,14.4,88.9,103.414,86.445042,1.196297643073619,-11.172,-78.547046,10.945186854994608
세종,2014,2014-10-01,34.5,22.2,97.142,8.276993,11.736387840366664,-14.6,-31.4,97.348,57.978937,1.6790235391863082,-0.206,-49.701944,7.004830981492916
세종,2014,2014-11-01,24.2,45.3,98.07,10.144456,9.66734933839725,35.3,47.3,140.714,99.01445,1.4211461054421854,-42.644,-88.869994,9.760449451404787
세종,2014,2014-12-01,12.1,32.4,96.177,11.402096,8.435028086064177,34.3,74.0,135.034,97.793327,1.3808099605814617,-38.857,-86.391231,8.576785092846087
세종,2015,2015-01-01,32.6,72.7,92.744,11.54563,8.032822808283306,18.4,46.6,106.196,89.385255,1.1880706722825818,-13.452,-77.839625,7.741912307946817
세종,2015,2015-02-01,7.4,-19.7,74.211,7.138231,10.39627325033331,-1.1,-41.5,65.806,20.366404,3.2311055010005694,8.405,-13.228173,2.8531444275199274
세종,2015,2015-03-01,13.1,-12.1,89.039,8.419389,10.575470500294024,3.3,-46.5,79.207,29.29246,2.704006423496012,9.832,-20.873071,3.4791669561769862
세종,2015,2015-04-01,-0.4,-19.9,83.137,7.815415,10.637566911034154,9.8,40.6,79.935,41.455214,1.9282254820829052,3.202,-33.639799,5.304288255965934
세종,2015,2015-05-01,-13.9,-23.1,63.988,7.531296,8.496280055916007,-0.3,33.3,95.883,89.63661,1.069685700965264,-31.895,-82.105314,11.901883819199245
세종,2015,2015-06-01,-17.9,-10.0,71.481,8.649454,8.264221071064139,18.6,34.2,110.037,85.643264,1.2848295926694246,-38.556,-76.99381,9.90158037721225
세종,2015,2015-07-01,-26.0,-6.3,68.7,9.435154,7.28128019956007,-15.6,-20.4,85.917,69.609888,1.2342643045194959,-17.217,-60.174734,7.377716145385651
세종,2015,2015-08-01,-25.5,32.5,60.507,8.644697,6.999319929894593,28.6,32.0,99.159,66.243549,1.4968853797371273,-38.652,-57.598852,7.662911609279076
세종,2015,2015-09-01,-23.1,13.6,70.948,8.971294,7.908335185537338,-13.3,-34.7,89.701,56.452829,1.588954913136417,-18.753,-47.481535,6.29260717573184
세종,2015,2015-10-01,-8.7,58.0,88.714,13.076899,6.784024255291717,1.5,55.7,98.833,90.263981,1.0949328725042606,-10.119,-77.187082,6.902552432346537
세종,2015,2015-11-01,-16.4,27.7,81.974,12.949399,6.330332396121241,-16.2,8.5,117.862,107.469495,1.0967019059687588,-35.888,-94.520096,8.299187861923167
세종,2015,2015-12-01,-13.5,6.8,83.177,12.173674,6.832530590189946,-40.9,-74.1,79.758,25.307245,3.1515876184863267,3.419,-13.133571,2.0788502304234533
세종,2016,2016-01-01,-12.5,3.4,81.115,11.934509,6.796676763157999,-31.8,-60.5,72.46,35.339283,2.0504094551097714,8.655,-23.404774,2.9611007038496515
세종,2016,2016-02-01,-7.0,33.5,69.006,9.532217,7.239239308127375,36.4,280.4,89.73,77.466424,1.1583082755956309,-20.724,-67.934207,8.126800302594873
세종,2016,2016-03-01,-6.6,44.7,83.127,12.183869,6.822709600702371,18.5,92.8,93.863,56.475359,1.6620168806717988,-10.736,-44.29149,4.63525658393077
세종,2016,2016-04-01,-13.5,50.1,71.936,11.73253,6.131328877914653,39.2,154.5,111.239,105.492499,1.0544730768014132,-39.303,-93.759969,8.991453590998702
세종,2016,2016-05-01,32.5,100.3,84.782,15.085682,5.620030967111729,-3.5,-38.2,92.491,55.433281,1.6685102943843428,-7.709,-40.347599,3.6745624758628743
세종,2016,2016-06-01,13.8,53.8,81.352,13.303776,6.114955633648672,7.3,8.8,118.025,93.219493,1.2660978535894847,-36.673,-79.915717,7.006995081697106
세종,2016,2016-07-01,21.2,17.6,83.237,11.093909,7.502945985945981,0.0,-6.3,85.891,65.201109,1.3173242191325305,-2.654,-54.1072,5.877198830457326
세종,2016,2016-08-01,39.8,43.6,84.562,12.415788,6.8108443861960275,-21.6,-41.7,77.705,38.600993,2.0130311155466907,6.857,-26.185205,3.1090248158232083
세종,2016,2016-09-01,31.8,23.8,93.479,11.109414,8.414395214725097,4.5,44.6,93.742,81.605121,1.1487269285465553,-0.263,-70.495707,7.34558285432517
세종,2016,2016-10-01,4.9,-4.6,93.074,12.475743,7.460397348678953,1.9,-17.5,100.682,74.464832,1.3520744933662108,-7.608,-61.989089,5.9687693149818815
세종,2016,2016-11-01,14.4,7.3,93.759,13.901171,6.74468359536042,-5.6,-8.8,111.295,97.970972,1.1359997530697155,-17.536,-84.069801,7.0476776380925035
세종,2016,2016-12-01,11.1,11.7,92.407,13.600779,6.794243182688286,17.9,168.5,94.013,67.956567,1.3834277414278446,-1.606,-54.355788,4.996520199320936
세종,2017,2017-01-01,1.1,17.8,82.036,14.058057,5.8355148225675855,32.0,148.2,95.614,87.71421,1.0900628301845277,-13.578,-73.656153,6.23942625926186
세종,2017,2017-02-01,32.7,30.0,91.584,12.387765,7.393101176846671,6.0,-7.7,95.156,71.516774,1.330541000073633,-3.572,-59.129009,5.773178131809894
세종,2017,2017-03-01,2.0,22.7,84.815,14.952717,5.672213284047308,46.0,154.4,137.053,143.688088,0.9538229780049686,-52.238,-128.735371,9.609496922866928
세종,2017,2017-04-01,14.1,13.6,82.075,13.333432,6.155579448712079,-6.0,-28.5,104.603,75.446986,1.3864437208929725,-22.528,-62.113554,5.6584820772326285
세종,2017,2017-05-01,-14.2,-2.4,72.77,14.730592,4.940059435493156,27.4,97.2,117.847,109.292672,1.0782699136498375,-45.077,-94.56208,7.419435145580028
세종,2017,2017-06-01,4.1,-3.4,84.705,12.854678,6.589429933600826,2.8,16.6,121.366,108.716653,1.1163515124035321,-36.661,-95.861975,8.457361047861331
세종,2017,2017-07-01,2.8,10.4,85.527,12.248216,6.982812843927638,14.7,26.1,98.547,82.238413,1.1983086298126886,-13.02,-69.990197,6.714317660629107
세종,2017,2017-08-01,1.0,5.0,85.426,13.039804,6.551172088169423,13.2,138.0,87.976,91.851084,0.9578112327993864,-2.55,-78.81128,7.0439006598565435
세종,2017,2017-09-01,3.3,18.3,96.557,13.139217,7.3487636287611355,31.5,-43.4,123.24,46.148699,2.670497818367534,-26.683,-33.009482,3.51228684327232
세종,2017,2017-10-01,-20.2,7.4,74.252,13.404792,5.539213141091634,-25.0,-44.7,75.544,41.202411,1.833484938539155,-1.292,-27.797619,3.073707596507279
세종,2017,2017-11-01,-1.1,16.1,92.762,16.142262,5.746530442883407,-11.6,4.3,98.391,102.181884,0.9629006253202378,-5.629,-86.039622,6.330084594092203
세종,2017,2017-12-01,-0.5,0.9,91.919,13.723833,6.697764392790265,-16.0,-21.1,79.0,53.604915,1.4737454578558702,12.919,-39.881082,3.9059725515459127
세종,2018,2018-01-01,-3.4,-5.4,79.285,13.305869,5.9586487737103075,21.3,-7.7,115.957,80.926551,1.4328671933640171,-36.672,-67.620682,6.082019220240332
세종,2018,2018-02-01,-21.6,-22.9,71.793,9.54998,7.517607366716998,21.4,56.4,115.534,111.886166,1.0326030833874493,-43.741,-102.336186,11.715853436342275
세종,2018,2018-03-01,17.9,12.2,99.971,16.776952,5.958829708757586,-34.7,-59.8,89.49,57.83336,1.5473768081259673,10.481,-41.056408,3.4471911226783027
세종,2018,2018-04-01,34.8,48.8,110.598,19.837883,5.575090850167833,0.8,22.4,105.417,92.375458,1.1411797276285223,5.181,-72.537575,4.656517935910802
세종,2018,2018-05-01,52.5,26.6,110.955,18.651374,5.948891486493166,2.7,-15.4,121.069,92.478602,1.3091569009661284,-10.114,-73.827228,4.958272886490829
세종,2018,2018-06-01,18.7,47.6,100.558,18.968096,5.301428250890337,-25.3,-32.3,90.61,73.643363,1.2303892205465956,9.948,-54.675267,3.882485780333461
세종,2018,2018-07-01,25.5,75.4,107.325,21.489244,4.994359038410099,-0.3,-4.3,98.282,78.697513,1.2488577625064212,9.043,-57.208269,3.6621815546419407
세종,2018,2018-08-01,18.6,51.4,101.28,19.743522,5.129783834920639,-22.9,-69.2,67.853,28.328514,2.3952191773984333,33.427,-8.584992,1.434825762090472
세종,2018,2018-09-01,4.4,28.1,100.823,16.835332,5.988774085358103,-49.9,-33.4,61.716,30.745129,2.0073423663306147,39.107,-13.909797,1.826226474179422
세종,2018,2018-10-01,65.0,53.6,122.505,20.596282,5.947918172804198,47.7,144.3,111.551,100.642028,1.108393801444462,10.954,-80.045746,4.886417266961095
세종,2018,2018-11-01,24.7,28.0,115.644,20.666891,5.595616679838298,39.0,-20.5,136.736,81.216152,1.6836059900991123,-21.092,-60.549261,3.92977114941962
세종,2018,2018-12-01,18.2,19.3,108.641,16.368217,6.637314253592801,68.6,34.5,133.229,72.125178,1.8471912818017586,-24.588,-55.756961,4.406416288347105
세종,2019,2019-01-01,14.7,21.8,90.936,16.209283,5.610118596855888,50.2,23.6,174.119,100.053129,1.7402654143879899,-83.183,-83.843846,6.172582032160213
세종,2019,2019-02-01,33.3,56.8,95.704,14.977248,6.389958956411752,-25.9,-70.4,85.555,33.071873,2.5869414774300807,10.149,-18.094625,2.2081408413615105
세종,2019,2019-03-01,10.6,5.5,110.519,17.703105,6.242916143806411,-2.9,-5.1,86.909,54.871209,1.5838725186463452,23.61,-37.168104,3.0995245749262628
세종,2019,2019-04-01,-16.4,-2.4,92.453,19.36831,4.773415956270836,-8.6,-33.5,96.368,61.420343,1.5689915635931893,-3.915,-42.052033,3.1711771961518584
