"지역","기간","부코드","부명약칭","부명_공식","류코드","류명약칭","류명_공식","수출건수","수출금액","수출비중","수입건수","수입금액","수입비중","무역수지","원자료없음"
"광주광역시","2001","04","조제식품류","조제 식료품, 음료ㆍ주류ㆍ식초, 담배ㆍ제조한 담배 대용물, 연소시키지 않고 흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것","16","육_어류조제품","육류ㆍ어류ㆍ갑각류ㆍ연체동물이나그밖의수생(水生)무척추동물또는곤충의조제품",12,129,0,37,1184,0.07,-1056,0
"광주광역시","2001","04","조제식품류","조제 식료품, 음료ㆍ주류ㆍ식초, 담배ㆍ제조한 담배 대용물, 연소시키지 않고 흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것","17","당류설탕과자","당류(糖類)와설탕과자",7,68,0,16,525,0.03,-456,0
"광주광역시","2001","04","조제식품류","조제 식료품, 음료ㆍ주류ㆍ식초, 담배ㆍ제조한 담배 대용물, 연소시키지 않고 흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것","18","코코아","코코아와그조제품",0,0,0,16,1585,0.09,-1585,0
"광주광역시","2001","04","조제식품류","조제 식료품, 음료ㆍ주류ㆍ식초, 담배ㆍ제조한 담배 대용물, 연소시키지 않고 흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것","19","곡물_곡분의_조제품","곡물ㆍ고운가루ㆍ전분ㆍ밀크의조제품과베이커리제품",108,1408,0.05,26,185,0.01,1223,0
"광주광역시","2001","04","조제식품류","조제 식료품, 음료ㆍ주류ㆍ식초, 담배ㆍ제조한 담배 대용물, 연소시키지 않고 흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것","20","채소_과실의_조제품","채소ㆍ과실ㆍ견과류나식물의그밖의부분의조제품",146,871,0.03,34,313,0.02,558,0
"광주광역시","2001","04","조제식품류","조제 식료품, 음료ㆍ주류ㆍ식초, 담배ㆍ제조한 담배 대용물, 연소시키지 않고 흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것","21","각종의_조제식료품","각종조제식료품",63,577,0.02,90,722,0.04,-145,0
"광주광역시","2001","04","조제식품류","조제 식료품, 음료ㆍ주류ㆍ식초, 담배ㆍ제조한 담배 대용물, 연소시키지 않고 흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것","22","음료_알콜식초","음료ㆍ주류ㆍ식초",240,16823,0.54,28,224,0.01,16600,0
"광주광역시","2001","04","조제식품류","조제 식료품, 음료ㆍ주류ㆍ식초, 담배ㆍ제조한 담배 대용물, 연소시키지 않고 흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것","23","사료","식품공업에서생기는잔재물과웨이스트(waste)조제사료",12,135,0,100,4205,0.25,-4070,0
"광주광역시","2001","04","조제식품류","조제 식료품, 음료ㆍ주류ㆍ식초, 담배ㆍ제조한 담배 대용물, 연소시키지 않고 흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것","24","담배","담배와제조한담배대용물연소시키지않고흡입하도록만들어진물품(니코틴을함유하였는지에상관없다)니코틴을함유한그밖의물품으로인체내에니코틴을흡수시키도록만들어진것",71,132,0,0,0,0,132,0
"광주광역시","2001","05","광물성 생산품","광물성 생산품","25","암석광물","소금황토석류(土石類)석고ㆍ석회ㆍ시멘트",2,36,0,89,1305,0.08,-1269,0
"광주광역시","2001","05","광물성 생산품","광물성 생산품","26","금속광물","광(鑛)ㆍ슬래그(slag)ㆍ회(灰)",0,0,0,0,0,0,0,1
"광주광역시","2001","05","광물성 생산품","광물성 생산품","27","광물성_연료에너지","광물성연료ㆍ광물유(鑛物油)와이들의증류물역청(瀝靑)물질광물성왁스",29,171,0.01,97,681,0.04,-510,0
"광주광역시","2001","06","화학공업 제품","화학공업이나 연관공업의 생산품","28","무기화학품","무기화학품귀금속ㆍ희토류(稀土類)금속ㆍ방사성원소ㆍ동위원소의유기화합물이나무기화합물",1,19,0,277,6171,0.36,-6153,0
"광주광역시","2001","06","화학공업 제품","화학공업이나 연관공업의 생산품","29","유기화학품","유기화학품",12,39,0,154,5627,0.33,-5588,0
"광주광역시","2001","06","화학공업 제품","화학공업이나 연관공업의 생산품","30","의료용품","의료용품",9,80,0,19,26,0,55,0
"광주광역시","2001","06","화학공업 제품","화학공업이나 연관공업의 생산품","31","비료","비료",0,0,0,3,44,0,-44,0
"광주광역시","2001","06","화학공업 제품","화학공업이나 연관공업의 생산품","32","유연_착색제","유연용ㆍ염색용추출물(extract)탄닌과이들의유도체염료ㆍ안료와그밖의착색제페인트ㆍ바니시(varnish)퍼티(putty)와그밖의매스틱(mastic)잉크",45,209,0.01,289,1555,0.09,-1346,0
"광주광역시","2001","06","화학공업 제품","화학공업이나 연관공업의 생산품","33","향료_화장품","정유(essentialoil)와레지노이드(resinoid)조제향료와화장품ㆍ화장용품",3,11,0,123,1119,0.07,-1109,0
"광주광역시","2001","06","화학공업 제품","화학공업이나 연관공업의 생산품","34","비누_왁스","비누ㆍ유기계면활성제ㆍ조제세제ㆍ조제윤활제ㆍ인조왁스ㆍ조제왁스ㆍ광택용이나연마용조제품ㆍ양초와이와유사한물품ㆍ조형용페이스트(paste)ㆍ치과용왁스와플라스터(plaster)를기본재료로한치과용조제품",144,647,0.02,162,3859,0.23,-3212,0
"광주광역시","2001","06","화학공업 제품","화학공업이나 연관공업의 생산품","35","단백질계물질","단백질계물질변성전분글루(glue)효소",12,34,0,257,3650,0.21,-3615,0
"광주광역시","2001","06","화학공업 제품","화학공업이나 연관공업의 생산품","36","화약류_성냥","화약류화공품성냥발화성합금특정가연성조제품",0,0,0,0,0,0,0,1
"광주광역시","2001","06","화학공업 제품","화학공업이나 연관공업의 생산품","37","사진_영화용재료","사진용이나영화용재료",1,2,0,32,789,0.05,-787,0
"광주광역시","2001","06","화학공업 제품","화학공업이나 연관공업의 생산품","38","각종_화학공업생산품","각종화학공업생산품",81,635,0.02,610,9801,0.57,-9166,0
"광주광역시","2001","07","플라스틱 및 고무 제품","플라스틱과 그 제품, 고무와 그 제품","39","플라스틱","플라스틱과그제품",1386,7800,0.25,1486,15953,0.93,-8153,0
"광주광역시","2001","07","플라스틱 및 고무 제품","플라스틱과 그 제품, 고무와 그 제품","40","고무","고무와그제품",6623,115521,3.73,473,16300,0.95,99221,0
"광주광역시","2001","08","가죽 및 모피 제품","원피ㆍ가죽ㆍ모피와 이들의 제품, 마구, 여행용구ㆍ핸드백과 이와 유사한 용기, 동물 거트(gut)[누에의 거트(gut)는 제외한다]의 제품","41","원피","원피(모피는제외한다)와가죽",0,0,0,1,9,0,-9,0
"광주광역시","2001","08","가죽 및 모피 제품","원피ㆍ가죽ㆍ모피와 이들의 제품, 마구, 여행용구ㆍ핸드백과 이와 유사한 용기, 동물 거트(gut)[누에의 거트(gut)는 제외한다]의 제품","42","가죽제품","가죽제품마구여행용구ㆍ핸드백과이와유사한용기동물거트(gut)[누에의거트(gut)는제외한다]의제품",7,38,0,78,125,0.01,-87,0
"광주광역시","2001","08","가죽 및 모피 제품","원피ㆍ가죽ㆍ모피와 이들의 제품, 마구, 여행용구ㆍ핸드백과 이와 유사한 용기, 동물 거트(gut)[누에의 거트(gut)는 제외한다]의 제품","43","모피","모피ㆍ인조모피와이들의제품",0,0,0,5,14,0,-14,0
"광주광역시","2001","09","목재 및 목재 제품","목재와 그 제품, 목탄, 코르크와 그 제품, 짚ㆍ에스파르토(esparto)나 그 밖의 조물 재료의 제품, 바구니 세공물(basketware)과 지조세공물(枝條細工物)","44","목재_및목탄","목재와그제품목탄",7,19,0,232,5134,0.3,-5115,0
"광주광역시","2001","09","목재 및 목재 제품","목재와 그 제품, 목탄, 코르크와 그 제품, 짚ㆍ에스파르토(esparto)나 그 밖의 조물 재료의 제품, 바구니 세공물(basketware)과 지조세공물(枝條細工物)","45","코르크","코르크(cork)와그제품",0,0,0,0,0,0,0,1
"광주광역시","2001","09","목재 및 목재 제품","목재와 그 제품, 목탄, 코르크와 그 제품, 짚ㆍ에스파르토(esparto)나 그 밖의 조물 재료의 제품, 바구니 세공물(basketware)과 지조세공물(枝條細工物)","46","조물재료의제품","짚ㆍ에스파르토(esparto)나그밖의조물재료의제품바구니세공물(basketware)과지조세공물(枝條細工物)",6,71,0,14,119,0.01,-48,0
"광주광역시","2001","10","펄프 및 종이 제품","목재나 그 밖의 섬유질 셀룰로오스재료의 펄프, 회수한 종이ㆍ판지[웨이스트(waste)와 스크랩(scrap)], 종이ㆍ판지와 이들의 제품","47","펄프","목재나그밖의섬유질셀룰로오스재료의펄프회수한종이ㆍ판지[웨이스트(waste)와스크랩(scrap)]",0,0,0,26,4526,0.26,-4526,0
"광주광역시","2001","10","펄프 및 종이 제품","목재나 그 밖의 섬유질 셀룰로오스재료의 펄프, 회수한 종이ㆍ판지[웨이스트(waste)와 스크랩(scrap)], 종이ㆍ판지와 이들의 제품","48","지와_지제품","종이와판지제지용펄프ㆍ종이ㆍ판지의제품",241,4933,0.16,91,810,0.05,4122,0
"광주광역시","2001","10","펄프 및 종이 제품","목재나 그 밖의 섬유질 셀룰로오스재료의 펄프, 회수한 종이ㆍ판지[웨이스트(waste)와 스크랩(scrap)], 종이ㆍ판지와 이들의 제품","49","인쇄서적_신문_회화","인쇄서적ㆍ신문ㆍ회화ㆍ그밖의인쇄물수제(手製)문서ㆍ타자문서ㆍ도면",23,116,0,351,308,0.02,-192,0
"광주광역시","2001","11","섬유 및 섬유 제품","방직용 섬유와 방직용 섬유의 제품","50","견","견",1,2,0,8,10,0,-8,0
"광주광역시","2001","11","섬유 및 섬유 제품","방직용 섬유와 방직용 섬유의 제품","51","모","양모ㆍ동물의부드러운털이나거친털ㆍ말의털로만든실과직물",1,5,0,1,4,0,2,0
"광주광역시","2001","11","섬유 및 섬유 제품","방직용 섬유와 방직용 섬유의 제품","52","면","면",1236,17458,0.56,1616,152493,8.92,-135034,0
"광주광역시","2001","11","섬유 및 섬유 제품","방직용 섬유와 방직용 섬유의 제품","53","기타_식물성방직용_섬유","그밖의식물성방직용섬유종이실(paperyarn)과종이실로만든직물",0,0,0,60,2208,0.13,-2208,0
"광주광역시","2001","11","섬유 및 섬유 제품","방직용 섬유와 방직용 섬유의 제품","54","인조필라멘트","인조필라멘트인조방직용섬유재료의스트립(strip)과이와유사한것",636,11737,0.38,83,1646,0.1,10091,0
"광주광역시","2001","11","섬유 및 섬유 제품","방직용 섬유와 방직용 섬유의 제품","55","인조스테이플섬유","인조스테이플섬유",36,363,0.01,338,13871,0.81,-13508,0
"광주광역시","2001","11","섬유 및 섬유 제품","방직용 섬유와 방직용 섬유의 제품","56","워딩_펄프_부직포","워딩(wadding)ㆍ펠트(felt)ㆍ부직포특수사끈ㆍ배의밧줄(cordage)ㆍ로프ㆍ케이블과이들의제품",6,8,0,36,387,0.02,-379,0
"광주광역시","2001","11","섬유 및 섬유 제품","방직용 섬유와 방직용 섬유의 제품","57","양탄자류","양탄자류와그밖의방직용섬유로만든바닥깔개",0,0,0,18,343,0.02,-343,0
"광주광역시","2001","11","섬유 및 섬유 제품","방직용 섬유와 방직용 섬유의 제품","58","특수_직물","특수직물터프트(tuft)한직물레이스태피스트리(tapestry)트리밍(trimming)자수천",17,56,0,46,631,0.04,-576,0
"광주광역시","2001","11","섬유 및 섬유 제품","방직용 섬유와 방직용 섬유의 제품","59","침투_도포직물","침투ㆍ도포ㆍ피복하거나적층한방직용섬유의직물공업용인방직용섬유제품",8,81,0,108,6590,0.39,-6509,0
"광주광역시","2001","11","섬유 및 섬유 제품","방직용 섬유와 방직용 섬유의 제품","60","편물","메리야스편물과뜨개질편물",11,63,0,6,55,0,8,0
"광주광역시","2001","11","섬유 및 섬유 제품","방직용 섬유와 방직용 섬유의 제품","61","편물제_의류","의류와그부속품(메리야스편물이나뜨개질편물로한정한다)",64,1796,0.06,79,951,0.06,845,0
"광주광역시","2001","11","섬유 및 섬유 제품","방직용 섬유와 방직용 섬유의 제품","62","비편물제의류","의류와그부속품(메리야스편물이나뜨개질편물은제외한다)",51,768,0.02,221,1132,0.07,-364,0
"광주광역시","2001","11","섬유 및 섬유 제품","방직용 섬유와 방직용 섬유의 제품","63","기타_방직용섬유제품","제품으로된방직용섬유의그밖의물품세트사용하던의류ㆍ방직용섬유제품넝마",158,1473,0.05,65,74,0,1399,0
"광주광역시","2001","12","신발, 모자, 우산 등","신발류ㆍ모자류ㆍ산류(傘類)ㆍ지팡이ㆍ시트스틱(seat-stick)ㆍ채찍ㆍ승마용 채찍과 이들의 부분품, 조제 깃털과 그 제품, 조화, 사람 머리카락으로 된 제품","64","신발류","신발류ㆍ각반과이와유사한것이들의부분품",1,4,0,63,109,0.01,-105,0
"광주광역시","2001","12","신발, 모자, 우산 등","신발류ㆍ모자류ㆍ산류(傘類)ㆍ지팡이ㆍ시트스틱(seat-stick)ㆍ채찍ㆍ승마용 채찍과 이들의 부분품, 조제 깃털과 그 제품, 조화, 사람 머리카락으로 된 제품","65","모자류","모자류와그부분품",3,28,0,15,47,0,-19,0
"광주광역시","2001","12","신발, 모자, 우산 등","신발류ㆍ모자류ㆍ산류(傘類)ㆍ지팡이ㆍ시트스틱(seat-stick)ㆍ채찍ㆍ승마용 채찍과 이들의 부분품, 조제 깃털과 그 제품, 조화, 사람 머리카락으로 된 제품","66","산류_지팡이","산류(傘類)ㆍ지팡이ㆍ시트스틱(seat-stick)ㆍ채찍ㆍ승마용채찍과이들의부분품",0,0,0,4,32,0,-32,0
"광주광역시","2001","12","신발, 모자, 우산 등","신발류ㆍ모자류ㆍ산류(傘類)ㆍ지팡이ㆍ시트스틱(seat-stick)ㆍ채찍ㆍ승마용 채찍과 이들의 부분품, 조제 깃털과 그 제품, 조화, 사람 머리카락으로 된 제품","67","조제_우모_조화_인모제품","조제깃털ㆍ솜털과그제품조화사람머리카락으로된제품",0,0,0,0,0,0,0,1
