행정구역별,산업별,산업코드,연도,지표,단위,값,지수
울 산,"전기, 가스, 증기 및 공기조절 공급업",35,2024,종사자수,명,3288,117.89
울 산,"수도, 하수 및 폐기물 처리, 원료 재생업",36~39,2024,종사자수,명,2828,102.76
울 산,건설업,41~42,2024,종사자수,명,43170,112.38
울 산,도매 및 소매업,45~47,2024,종사자수,명,53377,94.82
울 산,운수 및 창고업,49~52,2024,종사자수,명,31777,104.29
울 산,숙박 및 음식점업,55~56,2024,종사자수,명,47957,106.68
울 산,정보통신업,58~63,2024,종사자수,명,4716,97.8
울 산,금융 및 보험업,64~66,2024,종사자수,명,11573,101.71
울 산,부동산업,68,2024,종사자수,명,9721,83.74
울 산,"전문, 과학 및 기술 서비스업",70~73,2024,종사자수,명,21271,107.28
울 산,"사업시설 관리, 사업 지원 및 임대 서비스업",74~76,2024,종사자수,명,24842,117.21
울 산,"공공행정, 국방 및 사회보장 행정",84,2024,종사자수,명,18307,102.87
울 산,교육 서비스업,85,2024,종사자수,명,36325,103.71
울 산,보건업 및 사회복지 서비스업,86~87,2024,종사자수,명,49748,115.82
울 산,"예술, 스포츠 및 여가관련 서비스업",90~91,2024,종사자수,명,7809,105.06
울 산,"협회 및 단체, 수리 및 기타 개인 서비스업",94~96,2024,종사자수,명,19811,108.96
세 종,전체 산업,0,2024,종사자수,명,172001,112.44
세 종,"농업, 임업 및 어업",01~03,2024,종사자수,명,287,97.62
세 종,광업,05~08,2024,종사자수,명,109,131.33
세 종,제조업,10~34,2024,종사자수,명,24037,114.02
세 종,"전기, 가스, 증기 및 공기조절 공급업",35,2024,종사자수,명,1854,209.02
세 종,"수도, 하수 및 폐기물 처리, 원료 재생업",36~39,2024,종사자수,명,851,108.68
세 종,건설업,41~42,2024,종사자수,명,8395,85.41
세 종,도매 및 소매업,45~47,2024,종사자수,명,15490,112.47
세 종,운수 및 창고업,49~52,2024,종사자수,명,6479,118.62
세 종,숙박 및 음식점업,55~56,2024,종사자수,명,13657,110.56
세 종,정보통신업,58~63,2024,종사자수,명,3975,133.61
세 종,금융 및 보험업,64~66,2024,종사자수,명,2526,129.94
세 종,부동산업,68,2024,종사자수,명,5674,94.49
세 종,"전문, 과학 및 기술 서비스업",70~73,2024,종사자수,명,11527,129.3
세 종,"사업시설 관리, 사업 지원 및 임대 서비스업",74~76,2024,종사자수,명,6409,115.56
세 종,"공공행정, 국방 및 사회보장 행정",84,2024,종사자수,명,26094,106.03
세 종,교육 서비스업,85,2024,종사자수,명,19977,114.21
세 종,보건업 및 사회복지 서비스업,86~87,2024,종사자수,명,15433,117.64
세 종,"예술, 스포츠 및 여가관련 서비스업",90~91,2024,종사자수,명,3459,122.23
세 종,"협회 및 단체, 수리 및 기타 개인 서비스업",94~96,2024,종사자수,명,5768,115.48
경 기,전체 산업,0,2024,종사자수,명,6269495,104.59
경 기,"농업, 임업 및 어업",01~03,2024,종사자수,명,7819,94.64
경 기,광업,05~08,2024,종사자수,명,1340,89.51
경 기,제조업,10~34,2024,종사자수,명,1360933,99.1
경 기,"전기, 가스, 증기 및 공기조절 공급업",35,2024,종사자수,명,19634,126.21
경 기,"수도, 하수 및 폐기물 처리, 원료 재생업",36~39,2024,종사자수,명,34754,100.03
경 기,건설업,41~42,2024,종사자수,명,396817,94.14
경 기,도매 및 소매업,45~47,2024,종사자수,명,926720,101.91
경 기,운수 및 창고업,49~52,2024,종사자수,명,371549,114.09
경 기,숙박 및 음식점업,55~56,2024,종사자수,명,504719,107.8
경 기,정보통신업,58~63,2024,종사자수,명,205061,116.46
경 기,금융 및 보험업,64~66,2024,종사자수,명,108325,107.12
경 기,부동산업,68,2024,종사자수,명,171433,94.81
경 기,"전문, 과학 및 기술 서비스업",70~73,2024,종사자수,명,386145,112.37
경 기,"사업시설 관리, 사업 지원 및 임대 서비스업",74~76,2024,종사자수,명,275936,102.42
경 기,"공공행정, 국방 및 사회보장 행정",84,2024,종사자수,명,149974,98.52
경 기,교육 서비스업,85,2024,종사자수,명,416109,106.65
경 기,보건업 및 사회복지 서비스업,86~87,2024,종사자수,명,589446,115.4
경 기,"예술, 스포츠 및 여가관련 서비스업",90~91,2024,종사자수,명,124105,114.78
경 기,"협회 및 단체, 수리 및 기타 개인 서비스업",94~96,2024,종사자수,명,218676,107.14
강 원,전체 산업,0,2024,종사자수,명,751263,105.17
강 원,"농업, 임업 및 어업",01~03,2024,종사자수,명,4710,88.72
강 원,광업,05~08,2024,종사자수,명,3833,91.85
강 원,제조업,10~34,2024,종사자수,명,62173,96.84
강 원,"전기, 가스, 증기 및 공기조절 공급업",35,2024,종사자수,명,11996,133.19
강 원,"수도, 하수 및 폐기물 처리, 원료 재생업",36~39,2024,종사자수,명,5798,103.0
강 원,건설업,41~42,2024,종사자수,명,78280,102.25
강 원,도매 및 소매업,45~47,2024,종사자수,명,90784,98.59
강 원,운수 및 창고업,49~52,2024,종사자수,명,32290,105.25
강 원,숙박 및 음식점업,55~56,2024,종사자수,명,100603,104.63
강 원,정보통신업,58~63,2024,종사자수,명,9276,94.56
강 원,금융 및 보험업,64~66,2024,종사자수,명,20054,102.65
강 원,부동산업,68,2024,종사자수,명,14179,97.27
강 원,"전문, 과학 및 기술 서비스업",70~73,2024,종사자수,명,23473,109.24
강 원,"사업시설 관리, 사업 지원 및 임대 서비스업",74~76,2024,종사자수,명,28857,108.31
강 원,"공공행정, 국방 및 사회보장 행정",84,2024,종사자수,명,49038,102.47
강 원,교육 서비스업,85,2024,종사자수,명,58146,102.35
강 원,보건업 및 사회복지 서비스업,86~87,2024,종사자수,명,98613,122.47
강 원,"예술, 스포츠 및 여가관련 서비스업",90~91,2024,종사자수,명,24038,109.32
강 원,"협회 및 단체, 수리 및 기타 개인 서비스업",94~96,2024,종사자수,명,35122,112.22
충 북,전체 산업,0,2024,종사자수,명,861910,105.46
충 북,"농업, 임업 및 어업",01~03,2024,종사자수,명,4472,102.33
충 북,광업,05~08,2024,종사자수,명,1105,97.01
충 북,제조업,10~34,2024,종사자수,명,228821,102.01
충 북,"전기, 가스, 증기 및 공기조절 공급업",35,2024,종사자수,명,12185,155.4
충 북,"수도, 하수 및 폐기물 처리, 원료 재생업",36~39,2024,종사자수,명,6162,95.52
충 북,건설업,41~42,2024,종사자수,명,70576,103.8
충 북,도매 및 소매업,45~47,2024,종사자수,명,88054,96.35
충 북,운수 및 창고업,49~52,2024,종사자수,명,45792,116.2
충 북,숙박 및 음식점업,55~56,2024,종사자수,명,72168,106.25
충 북,정보통신업,58~63,2024,종사자수,명,7833,103.61
충 북,금융 및 보험업,64~66,2024,종사자수,명,15688,107.16
충 북,부동산업,68,2024,종사자수,명,15043,92.75
충 북,"전문, 과학 및 기술 서비스업",70~73,2024,종사자수,명,29003,106.96
충 북,"사업시설 관리, 사업 지원 및 임대 서비스업",74~76,2024,종사자수,명,34112,96.23
충 북,"공공행정, 국방 및 사회보장 행정",84,2024,종사자수,명,36614,102.29
충 북,교육 서비스업,85,2024,종사자수,명,56688,103.77
충 북,보건업 및 사회복지 서비스업,86~87,2024,종사자수,명,89074,124.46
충 북,"예술, 스포츠 및 여가관련 서비스업",90~91,2024,종사자수,명,16131,111.29
충 북,"협회 및 단체, 수리 및 기타 개인 서비스업",94~96,2024,종사자수,명,32389,111.56
충 남,전체 산업,0,2024,종사자수,명,1121335,103.55
충 남,"농업, 임업 및 어업",01~03,2024,종사자수,명,8081,101.25
충 남,광업,05~08,2024,종사자수,명,886,100.8
충 남,제조업,10~34,2024,종사자수,명,314597,98.81
충 남,"전기, 가스, 증기 및 공기조절 공급업",35,2024,종사자수,명,25824,132.21
충 남,"수도, 하수 및 폐기물 처리, 원료 재생업",36~39,2024,종사자수,명,8082,104.02
충 남,건설업,41~42,2024,종사자수,명,82339,96.31
충 남,도매 및 소매업,45~47,2024,종사자수,명,121966,98.38
충 남,운수 및 창고업,49~52,2024,종사자수,명,51501,107.25
충 남,숙박 및 음식점업,55~56,2024,종사자수,명,96835,107.06
충 남,정보통신업,58~63,2024,종사자수,명,8883,107.72
충 남,금융 및 보험업,64~66,2024,종사자수,명,19246,106.33
충 남,부동산업,68,2024,종사자수,명,20047,102.33
충 남,"전문, 과학 및 기술 서비스업",70~73,2024,종사자수,명,31940,110.76
충 남,"사업시설 관리, 사업 지원 및 임대 서비스업",74~76,2024,종사자수,명,37364,89.49
충 남,"공공행정, 국방 및 사회보장 행정",84,2024,종사자수,명,43272,104.27
충 남,교육 서비스업,85,2024,종사자수,명,74604,103.96
충 남,보건업 및 사회복지 서비스업,86~87,2024,종사자수,명,115839,118.3
충 남,"예술, 스포츠 및 여가관련 서비스업",90~91,2024,종사자수,명,16336,114.49
충 남,"협회 및 단체, 수리 및 기타 개인 서비스업",94~96,2024,종사자수,명,43693,113.81
전 북,전체 산업,0,2024,종사자수,명,817157,103.29
전 북,"농업, 임업 및 어업",01~03,2024,종사자수,명,5729,90.25
전 북,광업,05~08,2024,종사자수,명,613,73.5
전 북,제조업,10~34,2024,종사자수,명,119854,98.49
전 북,"전기, 가스, 증기 및 공기조절 공급업",35,2024,종사자수,명,35803,146.79
전 북,"수도, 하수 및 폐기물 처리, 원료 재생업",36~39,2024,종사자수,명,6044,104.31
전 북,건설업,41~42,2024,종사자수,명,66989,93.29
전 북,도매 및 소매업,45~47,2024,종사자수,명,98230,93.11
전 북,운수 및 창고업,49~52,2024,종사자수,명,42478,108.96
전 북,숙박 및 음식점업,55~56,2024,종사자수,명,72740,104.16
전 북,정보통신업,58~63,2024,종사자수,명,8008,98.44
전 북,금융 및 보험업,64~66,2024,종사자수,명,23426,106.46
전 북,부동산업,68,2024,종사자수,명,16232,99.3
전 북,"전문, 과학 및 기술 서비스업",70~73,2024,종사자수,명,27750,105.22
전 북,"사업시설 관리, 사업 지원 및 임대 서비스업",74~76,2024,종사자수,명,22808,94.94
전 북,"공공행정, 국방 및 사회보장 행정",84,2024,종사자수,명,44307,107.06
전 북,교육 서비스업,85,2024,종사자수,명,60085,98.61
전 북,보건업 및 사회복지 서비스업,86~87,2024,종사자수,명,109268,112.34
전 북,"예술, 스포츠 및 여가관련 서비스업",90~91,2024,종사자수,명,14676,107.56
전 북,"협회 및 단체, 수리 및 기타 개인 서비스업",94~96,2024,종사자수,명,42117,117.65
전 남,전체 산업,0,2024,종사자수,명,899604,105.04
전 남,"농업, 임업 및 어업",01~03,2024,종사자수,명,10112,90.41
전 남,광업,05~08,2024,종사자수,명,2487,85.64
전 남,제조업,10~34,2024,종사자수,명,128939,102.25
전 남,"전기, 가스, 증기 및 공기조절 공급업",35,2024,종사자수,명,29204,142.81
전 남,"수도, 하수 및 폐기물 처리, 원료 재생업",36~39,2024,종사자수,명,7542,94.68
전 남,건설업,41~42,2024,종사자수,명,104319,101.09
전 남,도매 및 소매업,45~47,2024,종사자수,명,103477,95.48
전 남,운수 및 창고업,49~52,2024,종사자수,명,55134,104.36
전 남,숙박 및 음식점업,55~56,2024,종사자수,명,80333,103.83
전 남,정보통신업,58~63,2024,종사자수,명,8684,93.62
전 남,금융 및 보험업,64~66,2024,종사자수,명,19185,98.31
전 남,부동산업,68,2024,종사자수,명,13233,94.29
전 남,"전문, 과학 및 기술 서비스업",70~73,2024,종사자수,명,23655,103.07
전 남,"사업시설 관리, 사업 지원 및 임대 서비스업",74~76,2024,종사자수,명,27102,94.33
전 남,"공공행정, 국방 및 사회보장 행정",84,2024,종사자수,명,62608,122.08
전 남,교육 서비스업,85,2024,종사자수,명,57509,103.13
전 남,보건업 및 사회복지 서비스업,86~87,2024,종사자수,명,108728,115.7
전 남,"예술, 스포츠 및 여가관련 서비스업",90~91,2024,종사자수,명,17816,113.21
전 남,"협회 및 단체, 수리 및 기타 개인 서비스업",94~96,2024,종사자수,명,39537,113.56
경 북,전체 산업,0,2024,종사자수,명,1283224,103.96
경 북,"농업, 임업 및 어업",01~03,2024,종사자수,명,6923,103.44
경 북,광업,05~08,2024,종사자수,명,1061,78.94
경 북,제조업,10~34,2024,종사자수,명,317918,100.65
경 북,"전기, 가스, 증기 및 공기조절 공급업",35,2024,종사자수,명,28613,148.72
경 북,"수도, 하수 및 폐기물 처리, 원료 재생업",36~39,2024,종사자수,명,10688,101.15
경 북,건설업,41~42,2024,종사자수,명,102598,101.82
경 북,도매 및 소매업,45~47,2024,종사자수,명,140526,96.64
경 북,운수 및 창고업,49~52,2024,종사자수,명,62534,101.3
경 북,숙박 및 음식점업,55~56,2024,종사자수,명,114727,104.19
경 북,정보통신업,58~63,2024,종사자수,명,9898,98.7
경 북,금융 및 보험업,64~66,2024,종사자수,명,23772,102.26
경 북,부동산업,68,2024,종사자수,명,19187,88.48
경 북,"전문, 과학 및 기술 서비스업",70~73,2024,종사자수,명,38948,108.11
경 북,"사업시설 관리, 사업 지원 및 임대 서비스업",74~76,2024,종사자수,명,32978,101.55
경 북,"공공행정, 국방 및 사회보장 행정",84,2024,종사자수,명,69071,113.52
경 북,교육 서비스업,85,2024,종사자수,명,83138,99.28
경 북,보건업 및 사회복지 서비스업,86~87,2024,종사자수,명,147257,115.61
경 북,"예술, 스포츠 및 여가관련 서비스업",90~91,2024,종사자수,명,21777,110.23
경 북,"협회 및 단체, 수리 및 기타 개인 서비스업",94~96,2024,종사자수,명,51610,108.82
경 남,전체 산업,0,2024,종사자수,명,1557690,103.03
경 남,"농업, 임업 및 어업",01~03,2024,종사자수,명,5734,98.3
경 남,광업,05~08,2024,종사자수,명,639,87.53
경 남,제조업,10~34,2024,종사자수,명,412477,101.55
경 남,"전기, 가스, 증기 및 공기조절 공급업",35,2024,종사자수,명,15105,144.15
경 남,"수도, 하수 및 폐기물 처리, 원료 재생업",36~39,2024,종사자수,명,11157,100.51
경 남,건설업,41~42,2024,종사자수,명,102350,95.11
경 남,도매 및 소매업,45~47,2024,종사자수,명,175723,94.64
경 남,운수 및 창고업,49~52,2024,종사자수,명,85292,105.45
경 남,숙박 및 음식점업,55~56,2024,종사자수,명,143292,101.98
경 남,정보통신업,58~63,2024,종사자수,명,12407,99.36
경 남,금융 및 보험업,64~66,2024,종사자수,명,35137,104.08
경 남,부동산업,68,2024,종사자수,명,32915,95.85
경 남,"전문, 과학 및 기술 서비스업",70~73,2024,종사자수,명,45770,106.82
경 남,"사업시설 관리, 사업 지원 및 임대 서비스업",74~76,2024,종사자수,명,46610,105.4
경 남,"공공행정, 국방 및 사회보장 행정",84,2024,종사자수,명,68027,110.84
경 남,교육 서비스업,85,2024,종사자수,명,102370,102.07
경 남,보건업 및 사회복지 서비스업,86~87,2024,종사자수,명,175146,115.55
경 남,"예술, 스포츠 및 여가관련 서비스업",90~91,2024,종사자수,명,25837,110.78
경 남,"협회 및 단체, 수리 및 기타 개인 서비스업",94~96,2024,종사자수,명,61702,105.11
제 주,전체 산업,0,2024,종사자수,명,330702,102.28
제 주,"농업, 임업 및 어업",01~03,2024,종사자수,명,3275,80.01
제 주,광업,05~08,2024,종사자수,명,152,82.16
제 주,제조업,10~34,2024,종사자수,명,12905,93.39
제 주,"전기, 가스, 증기 및 공기조절 공급업",35,2024,종사자수,명,2742,112.56
제 주,"수도, 하수 및 폐기물 처리, 원료 재생업",36~39,2024,종사자수,명,1263,82.55
제 주,건설업,41~42,2024,종사자수,명,27439,83.62
제 주,도매 및 소매업,45~47,2024,종사자수,명,48599,95.34
제 주,운수 및 창고업,49~52,2024,종사자수,명,19359,111.16
